n_gen|n_ind|mutate_rate,it,gen,best
20|20|0.01,0,0,163012.0
20|20|0.01,0,1,157741.0
20|20|0.01,0,2,157594.0
20|20|0.01,0,3,148973.0
20|20|0.01,0,4,148973.0
20|20|0.01,0,5,147805.0
20|20|0.01,0,6,142288.0
20|20|0.01,0,7,142288.0
20|20|0.01,0,8,142288.0
20|20|0.01,0,9,136345.0
20|20|0.01,0,10,136345.0
20|20|0.01,0,11,134182.0
20|20|0.01,0,12,129603.0
20|20|0.01,0,13,128328.0
20|20|0.01,0,14,125357.0
20|20|0.01,0,15,124261.0
20|20|0.01,0,16,124261.0
20|20|0.01,0,17,124261.0
20|20|0.01,0,18,124261.0
20|20|0.01,0,19,123345.0
20|20|0.01,1,0,158026.0
20|20|0.01,1,1,158026.0
20|20|0.01,1,2,152550.0
20|20|0.01,1,3,152550.0
20|20|0.01,1,4,151510.0
20|20|0.01,1,5,146514.0
20|20|0.01,1,6,143395.0
20|20|0.01,1,7,139314.0
20|20|0.01,1,8,137548.0
20|20|0.01,1,9,135125.0
20|20|0.01,1,10,135125.0
20|20|0.01,1,11,135125.0
20|20|0.01,1,12,135125.0
20|20|0.01,1,13,135010.0
20|20|0.01,1,14,135010.0
20|20|0.01,1,15,134758.0
20|20|0.01,1,16,134758.0
20|20|0.01,1,17,134758.0
20|20|0.01,1,18,134758.0
20|20|0.01,1,19,134758.0
20|20|0.01,2,0,149898.0
20|20|0.01,2,1,148695.0
20|20|0.01,2,2,142545.0
20|20|0.01,2,3,142545.0
20|20|0.01,2,4,142255.0
20|20|0.01,2,5,140053.0
20|20|0.01,2,6,137801.0
20|20|0.01,2,7,137801.0
20|20|0.01,2,8,137801.0
20|20|0.01,2,9,134695.0
20|20|0.01,2,10,134695.0
20|20|0.01,2,11,132867.0
20|20|0.01,2,12,132521.0
20|20|0.01,2,13,130200.0
20|20|0.01,2,14,130200.0
20|20|0.01,2,15,129405.0
20|20|0.01,2,16,129405.0
20|20|0.01,2,17,128298.0
20|20|0.01,2,18,128298.0
20|20|0.01,2,19,126555.0
20|20|0.01,3,0,155997.0
20|20|0.01,3,1,155997.0
20|20|0.01,3,2,151137.0
20|20|0.01,3,3,150441.0
20|20|0.01,3,4,144861.0
20|20|0.01,3,5,143955.0
20|20|0.01,3,6,143322.0
20|20|0.01,3,7,137398.0
20|20|0.01,3,8,137398.0
20|20|0.01,3,9,134007.0
20|20|0.01,3,10,134007.0
20|20|0.01,3,11,131382.0
20|20|0.01,3,12,131382.0
20|20|0.01,3,13,131382.0
20|20|0.01,3,14,131382.0
20|20|0.01,3,15,128829.0
20|20|0.01,3,16,128829.0
20|20|0.01,3,17,128067.0
20|20|0.01,3,18,128067.0
20|20|0.01,3,19,128067.0
20|20|0.01,4,0,154370.0
20|20|0.01,4,1,148354.0
20|20|0.01,4,2,148354.0
20|20|0.01,4,3,148354.0
20|20|0.01,4,4,147619.0
20|20|0.01,4,5,145085.0
20|20|0.01,4,6,144095.0
20|20|0.01,4,7,142709.0
20|20|0.01,4,8,139474.0
20|20|0.01,4,9,139474.0
20|20|0.01,4,10,138401.0
20|20|0.01,4,11,137093.0
20|20|0.01,4,12,137001.0
20|20|0.01,4,13,132550.0
20|20|0.01,4,14,132550.0
20|20|0.01,4,15,131886.0
20|20|0.01,4,16,130794.0
20|20|0.01,4,17,130794.0
20|20|0.01,4,18,128852.0
20|20|0.01,4,19,128062.0
20|20|0.01,5,0,148646.0
20|20|0.01,5,1,148646.0
20|20|0.01,5,2,148646.0
20|20|0.01,5,3,147248.0
20|20|0.01,5,4,147248.0
20|20|0.01,5,5,146572.0
20|20|0.01,5,6,145996.0
20|20|0.01,5,7,143284.0
20|20|0.01,5,8,143284.0
20|20|0.01,5,9,143284.0
20|20|0.01,5,10,142157.0
20|20|0.01,5,11,140169.0
20|20|0.01,5,12,138950.0
20|20|0.01,5,13,138950.0
20|20|0.01,5,14,137005.0
20|20|0.01,5,15,134479.0
20|20|0.01,5,16,134479.0
20|20|0.01,5,17,134479.0
20|20|0.01,5,18,134479.0
20|20|0.01,5,19,134479.0
20|20|0.01,6,0,159355.0
20|20|0.01,6,1,158649.0
20|20|0.01,6,2,155834.0
20|20|0.01,6,3,150510.0
20|20|0.01,6,4,149928.0
20|20|0.01,6,5,148742.0
20|20|0.01,6,6,148742.0
20|20|0.01,6,7,145568.0
20|20|0.01,6,8,145568.0
20|20|0.01,6,9,136009.0
20|20|0.01,6,10,136009.0
20|20|0.01,6,11,136009.0
20|20|0.01,6,12,135840.0
20|20|0.01,6,13,134598.0
20|20|0.01,6,14,133250.0
20|20|0.01,6,15,130892.0
20|20|0.01,6,16,130892.0
20|20|0.01,6,17,129805.0
20|20|0.01,6,18,128965.0
20|20|0.01,6,19,128769.0
20|20|0.01,7,0,151398.0
20|20|0.01,7,1,151398.0
20|20|0.01,7,2,151398.0
20|20|0.01,7,3,151082.0
20|20|0.01,7,4,146859.0
20|20|0.01,7,5,143619.0
20|20|0.01,7,6,141947.0
20|20|0.01,7,7,140380.0
20|20|0.01,7,8,136885.0
20|20|0.01,7,9,136885.0
20|20|0.01,7,10,132726.0
20|20|0.01,7,11,132726.0
20|20|0.01,7,12,132353.0
20|20|0.01,7,13,126248.0
20|20|0.01,7,14,123345.0
20|20|0.01,7,15,123345.0
20|20|0.01,7,16,122402.0
20|20|0.01,7,17,121416.0
20|20|0.01,7,18,118487.0
20|20|0.01,7,19,118487.0
20|20|0.01,8,0,148877.0
20|20|0.01,8,1,147385.0
20|20|0.01,8,2,143544.0
20|20|0.01,8,3,143544.0
20|20|0.01,8,4,141887.0
20|20|0.01,8,5,140989.0
20|20|0.01,8,6,140846.0
20|20|0.01,8,7,139388.0
20|20|0.01,8,8,139388.0
20|20|0.01,8,9,138289.0
20|20|0.01,8,10,138289.0
20|20|0.01,8,11,137518.0
20|20|0.01,8,12,131010.0
20|20|0.01,8,13,131010.0
20|20|0.01,8,14,131010.0
20|20|0.01,8,15,128881.0
20|20|0.01,8,16,128881.0
20|20|0.01,8,17,128881.0
20|20|0.01,8,18,128703.0
20|20|0.01,8,19,128535.0
20|20|0.01,9,0,156716.0
20|20|0.01,9,1,153548.0
20|20|0.01,9,2,147207.0
20|20|0.01,9,3,142991.0
20|20|0.01,9,4,142977.0
20|20|0.01,9,5,139288.0
20|20|0.01,9,6,139288.0
20|20|0.01,9,7,139288.0
20|20|0.01,9,8,139163.0
20|20|0.01,9,9,139163.0
20|20|0.01,9,10,137184.0
20|20|0.01,9,11,137015.0
20|20|0.01,9,12,135274.0
20|20|0.01,9,13,133787.0
20|20|0.01,9,14,132222.0
20|20|0.01,9,15,132222.0
20|20|0.01,9,16,131366.0
20|20|0.01,9,17,126623.0
20|20|0.01,9,18,126623.0
20|20|0.01,9,19,126623.0
20|20|0.02,0,0,158864.0
20|20|0.02,0,1,155900.0
20|20|0.02,0,2,155900.0
20|20|0.02,0,3,151769.0
20|20|0.02,0,4,151515.0
20|20|0.02,0,5,150241.0
20|20|0.02,0,6,145254.0
20|20|0.02,0,7,145135.0
20|20|0.02,0,8,144300.0
20|20|0.02,0,9,142933.0
20|20|0.02,0,10,142933.0
20|20|0.02,0,11,140825.0
20|20|0.02,0,12,140066.0
20|20|0.02,0,13,140066.0
20|20|0.02,0,14,138526.0
20|20|0.02,0,15,138113.0
20|20|0.02,0,16,138113.0
20|20|0.02,0,17,136995.0
20|20|0.02,0,18,135593.0
20|20|0.02,0,19,135593.0
20|20|0.02,1,0,159947.0
20|20|0.02,1,1,149324.0
20|20|0.02,1,2,149324.0
20|20|0.02,1,3,149324.0
20|20|0.02,1,4,149324.0
20|20|0.02,1,5,148014.0
20|20|0.02,1,6,144123.0
20|20|0.02,1,7,144120.0
20|20|0.02,1,8,139799.0
20|20|0.02,1,9,139559.0
20|20|0.02,1,10,135255.0
20|20|0.02,1,11,131990.0
20|20|0.02,1,12,131990.0
20|20|0.02,1,13,131355.0
20|20|0.02,1,14,130013.0
20|20|0.02,1,15,127872.0
20|20|0.02,1,16,126534.0
20|20|0.02,1,17,126534.0
20|20|0.02,1,18,126534.0
20|20|0.02,1,19,124350.0
20|20|0.02,2,0,149095.0
20|20|0.02,2,1,149095.0
20|20|0.02,2,2,145336.0
20|20|0.02,2,3,145336.0
20|20|0.02,2,4,143555.0
20|20|0.02,2,5,138659.0
20|20|0.02,2,6,138412.0
20|20|0.02,2,7,138412.0
20|20|0.02,2,8,138412.0
20|20|0.02,2,9,134975.0
20|20|0.02,2,10,133087.0
20|20|0.02,2,11,133087.0
20|20|0.02,2,12,128551.0
20|20|0.02,2,13,128551.0
20|20|0.02,2,14,128551.0
20|20|0.02,2,15,127651.0
20|20|0.02,2,16,127651.0
20|20|0.02,2,17,122000.0
20|20|0.02,2,18,121103.0
20|20|0.02,2,19,121103.0
20|20|0.02,3,0,155123.0
20|20|0.02,3,1,155123.0
20|20|0.02,3,2,152790.0
20|20|0.02,3,3,152790.0
20|20|0.02,3,4,150728.0
20|20|0.02,3,5,144960.0
20|20|0.02,3,6,143243.0
20|20|0.02,3,7,143243.0
20|20|0.02,3,8,140331.0
20|20|0.02,3,9,140331.0
20|20|0.02,3,10,140331.0
20|20|0.02,3,11,137743.0
20|20|0.02,3,12,137694.0
20|20|0.02,3,13,135737.0
20|20|0.02,3,14,135542.0
20|20|0.02,3,15,135542.0
20|20|0.02,3,16,133213.0
20|20|0.02,3,17,133213.0
20|20|0.02,3,18,132127.0
20|20|0.02,3,19,131209.0
20|20|0.02,4,0,151275.0
20|20|0.02,4,1,151275.0
20|20|0.02,4,2,150776.0
20|20|0.02,4,3,150776.0
20|20|0.02,4,4,150776.0
20|20|0.02,4,5,143048.0
20|20|0.02,4,6,143018.0
20|20|0.02,4,7,139054.0
20|20|0.02,4,8,137666.0
20|20|0.02,4,9,136697.0
20|20|0.02,4,10,136697.0
20|20|0.02,4,11,136697.0
20|20|0.02,4,12,134749.0
20|20|0.02,4,13,134749.0
20|20|0.02,4,14,132506.0
20|20|0.02,4,15,131801.0
20|20|0.02,4,16,130231.0
20|20|0.02,4,17,130231.0
20|20|0.02,4,18,130231.0
20|20|0.02,4,19,130231.0
20|20|0.02,5,0,157951.0
20|20|0.02,5,1,150890.0
20|20|0.02,5,2,148273.0
20|20|0.02,5,3,148273.0
20|20|0.02,5,4,143171.0
20|20|0.02,5,5,139900.0
20|20|0.02,5,6,139477.0
20|20|0.02,5,7,134243.0
20|20|0.02,5,8,134243.0
20|20|0.02,5,9,134243.0
20|20|0.02,5,10,133791.0
20|20|0.02,5,11,133122.0
20|20|0.02,5,12,133122.0
20|20|0.02,5,13,132252.0
20|20|0.02,5,14,129033.0
20|20|0.02,5,15,128331.0
20|20|0.02,5,16,128331.0
20|20|0.02,5,17,125401.0
20|20|0.02,5,18,125401.0
20|20|0.02,5,19,123521.0
20|20|0.02,6,0,150613.0
20|20|0.02,6,1,150613.0
20|20|0.02,6,2,150122.0
20|20|0.02,6,3,145930.0
20|20|0.02,6,4,145930.0
20|20|0.02,6,5,145930.0
20|20|0.02,6,6,140273.0
20|20|0.02,6,7,140273.0
20|20|0.02,6,8,140273.0
20|20|0.02,6,9,140273.0
20|20|0.02,6,10,139663.0
20|20|0.02,6,11,137551.0
20|20|0.02,6,12,134501.0
20|20|0.02,6,13,134501.0
20|20|0.02,6,14,133398.0
20|20|0.02,6,15,133398.0
20|20|0.02,6,16,133398.0
20|20|0.02,6,17,133398.0
20|20|0.02,6,18,133286.0
20|20|0.02,6,19,132652.0
20|20|0.02,7,0,148808.0
20|20|0.02,7,1,148808.0
20|20|0.02,7,2,147817.0
20|20|0.02,7,3,146604.0
20|20|0.02,7,4,141635.0
20|20|0.02,7,5,141635.0
20|20|0.02,7,6,141635.0
20|20|0.02,7,7,141635.0
20|20|0.02,7,8,139612.0
20|20|0.02,7,9,139612.0
20|20|0.02,7,10,138023.0
20|20|0.02,7,11,137462.0
20|20|0.02,7,12,127161.0
20|20|0.02,7,13,127161.0
20|20|0.02,7,14,127161.0
20|20|0.02,7,15,127161.0
20|20|0.02,7,16,127161.0
20|20|0.02,7,17,125164.0
20|20|0.02,7,18,125164.0
20|20|0.02,7,19,125164.0
20|20|0.02,8,0,154881.0
20|20|0.02,8,1,154881.0
20|20|0.02,8,2,151882.0
20|20|0.02,8,3,151882.0
20|20|0.02,8,4,151882.0
20|20|0.02,8,5,147645.0
20|20|0.02,8,6,147645.0
20|20|0.02,8,7,147645.0
20|20|0.02,8,8,145747.0
20|20|0.02,8,9,142722.0
20|20|0.02,8,10,141154.0
20|20|0.02,8,11,141154.0
20|20|0.02,8,12,139818.0
20|20|0.02,8,13,138882.0
20|20|0.02,8,14,138882.0
20|20|0.02,8,15,137164.0
20|20|0.02,8,16,136546.0
20|20|0.02,8,17,134995.0
20|20|0.02,8,18,134233.0
20|20|0.02,8,19,133707.0
20|20|0.02,9,0,158486.0
20|20|0.02,9,1,153234.0
20|20|0.02,9,2,153234.0
20|20|0.02,9,3,150364.0
20|20|0.02,9,4,149761.0
20|20|0.02,9,5,147043.0
20|20|0.02,9,6,143466.0
20|20|0.02,9,7,143466.0
20|20|0.02,9,8,143466.0
20|20|0.02,9,9,143061.0
20|20|0.02,9,10,143061.0
20|20|0.02,9,11,137501.0
20|20|0.02,9,12,137501.0
20|20|0.02,9,13,137501.0
20|20|0.02,9,14,136846.0
20|20|0.02,9,15,135939.0
20|20|0.02,9,16,135496.0
20|20|0.02,9,17,132952.0
20|20|0.02,9,18,132952.0
20|20|0.02,9,19,131705.0
20|20|0.03,0,0,156902.0
20|20|0.03,0,1,152659.0
20|20|0.03,0,2,150977.0
20|20|0.03,0,3,147630.0
20|20|0.03,0,4,141929.0
20|20|0.03,0,5,133657.0
20|20|0.03,0,6,133657.0
20|20|0.03,0,7,132255.0
20|20|0.03,0,8,131299.0
20|20|0.03,0,9,127917.0
20|20|0.03,0,10,127917.0
20|20|0.03,0,11,127917.0
20|20|0.03,0,12,127607.0
20|20|0.03,0,13,127607.0
20|20|0.03,0,14,125817.0
20|20|0.03,0,15,125817.0
20|20|0.03,0,16,123893.0
20|20|0.03,0,17,123506.0
20|20|0.03,0,18,123506.0
20|20|0.03,0,19,123506.0
20|20|0.03,1,0,160517.0
20|20|0.03,1,1,159133.0
20|20|0.03,1,2,159133.0
20|20|0.03,1,3,154383.0
20|20|0.03,1,4,154019.0
20|20|0.03,1,5,154019.0
20|20|0.03,1,6,150058.0
20|20|0.03,1,7,143778.0
20|20|0.03,1,8,141407.0
20|20|0.03,1,9,141407.0
20|20|0.03,1,10,141407.0
20|20|0.03,1,11,140296.0
20|20|0.03,1,12,136976.0
20|20|0.03,1,13,136976.0
20|20|0.03,1,14,135547.0
20|20|0.03,1,15,135547.0
20|20|0.03,1,16,132501.0
20|20|0.03,1,17,132501.0
20|20|0.03,1,18,132501.0
20|20|0.03,1,19,130930.0
20|20|0.03,2,0,155234.0
20|20|0.03,2,1,154174.0
20|20|0.03,2,2,153784.0
20|20|0.03,2,3,146663.0
20|20|0.03,2,4,146663.0
20|20|0.03,2,5,146663.0
20|20|0.03,2,6,145840.0
20|20|0.03,2,7,141580.0
20|20|0.03,2,8,140616.0
20|20|0.03,2,9,131683.0
20|20|0.03,2,10,131683.0
20|20|0.03,2,11,130958.0
20|20|0.03,2,12,130958.0
20|20|0.03,2,13,129823.0
20|20|0.03,2,14,129823.0
20|20|0.03,2,15,129823.0
20|20|0.03,2,16,127299.0
20|20|0.03,2,17,126609.0
20|20|0.03,2,18,126558.0
20|20|0.03,2,19,124619.0
20|20|0.03,3,0,155131.0
20|20|0.03,3,1,155131.0
20|20|0.03,3,2,155131.0
20|20|0.03,3,3,146052.0
20|20|0.03,3,4,146052.0
20|20|0.03,3,5,143743.0
20|20|0.03,3,6,143591.0
20|20|0.03,3,7,142428.0
20|20|0.03,3,8,142428.0
20|20|0.03,3,9,138819.0
20|20|0.03,3,10,138242.0
20|20|0.03,3,11,138059.0
20|20|0.03,3,12,138059.0
20|20|0.03,3,13,134456.0
20|20|0.03,3,14,134456.0
20|20|0.03,3,15,134456.0
20|20|0.03,3,16,131864.0
20|20|0.03,3,17,131864.0
20|20|0.03,3,18,130684.0
20|20|0.03,3,19,129504.0
20|20|0.03,4,0,154281.0
20|20|0.03,4,1,150232.0
20|20|0.03,4,2,144975.0
20|20|0.03,4,3,144975.0
20|20|0.03,4,4,144975.0
20|20|0.03,4,5,144975.0
20|20|0.03,4,6,144975.0
20|20|0.03,4,7,142791.0
20|20|0.03,4,8,142791.0
20|20|0.03,4,9,140948.0
20|20|0.03,4,10,140876.0
20|20|0.03,4,11,138449.0
20|20|0.03,4,12,138246.0
20|20|0.03,4,13,138246.0
20|20|0.03,4,14,137914.0
20|20|0.03,4,15,136512.0
20|20|0.03,4,16,133708.0
20|20|0.03,4,17,133708.0
20|20|0.03,4,18,132429.0
20|20|0.03,4,19,132429.0
20|20|0.03,5,0,153114.0
20|20|0.03,5,1,151119.0
20|20|0.03,5,2,146312.0
20|20|0.03,5,3,145897.0
20|20|0.03,5,4,144527.0
20|20|0.03,5,5,142030.0
20|20|0.03,5,6,140635.0
20|20|0.03,5,7,140635.0
20|20|0.03,5,8,138119.0
20|20|0.03,5,9,138119.0
20|20|0.03,5,10,137597.0
20|20|0.03,5,11,137052.0
20|20|0.03,5,12,133282.0
20|20|0.03,5,13,132890.0
20|20|0.03,5,14,132890.0
20|20|0.03,5,15,131926.0
20|20|0.03,5,16,130266.0
20|20|0.03,5,17,129699.0
20|20|0.03,5,18,129699.0
20|20|0.03,5,19,129135.0
20|20|0.03,6,0,153226.0
20|20|0.03,6,1,153226.0
20|20|0.03,6,2,150235.0
20|20|0.03,6,3,148104.0
20|20|0.03,6,4,148104.0
20|20|0.03,6,5,147260.0
20|20|0.03,6,6,144684.0
20|20|0.03,6,7,144684.0
20|20|0.03,6,8,141325.0
20|20|0.03,6,9,139013.0
20|20|0.03,6,10,139013.0
20|20|0.03,6,11,139013.0
20|20|0.03,6,12,139013.0
20|20|0.03,6,13,138582.0
20|20|0.03,6,14,137156.0
20|20|0.03,6,15,137156.0
20|20|0.03,6,16,134367.0
20|20|0.03,6,17,134367.0
20|20|0.03,6,18,133845.0
20|20|0.03,6,19,132227.0
20|20|0.03,7,0,154001.0
20|20|0.03,7,1,154001.0
20|20|0.03,7,2,142886.0
20|20|0.03,7,3,142886.0
20|20|0.03,7,4,142886.0
20|20|0.03,7,5,142886.0
20|20|0.03,7,6,141085.0
20|20|0.03,7,7,141085.0
20|20|0.03,7,8,141028.0
20|20|0.03,7,9,140382.0
20|20|0.03,7,10,137610.0
20|20|0.03,7,11,137235.0
20|20|0.03,7,12,133385.0
20|20|0.03,7,13,133385.0
20|20|0.03,7,14,133385.0
20|20|0.03,7,15,133385.0
20|20|0.03,7,16,132351.0
20|20|0.03,7,17,131617.0
20|20|0.03,7,18,130789.0
20|20|0.03,7,19,129198.0
20|20|0.03,8,0,154491.0
20|20|0.03,8,1,154491.0
20|20|0.03,8,2,148598.0
20|20|0.03,8,3,148598.0
20|20|0.03,8,4,140550.0
20|20|0.03,8,5,140180.0
20|20|0.03,8,6,139406.0
20|20|0.03,8,7,137861.0
20|20|0.03,8,8,136118.0
20|20|0.03,8,9,134115.0
20|20|0.03,8,10,131544.0
20|20|0.03,8,11,131544.0
20|20|0.03,8,12,130274.0
20|20|0.03,8,13,130274.0
20|20|0.03,8,14,130274.0
20|20|0.03,8,15,128243.0
20|20|0.03,8,16,128243.0
20|20|0.03,8,17,126411.0
20|20|0.03,8,18,126411.0
20|20|0.03,8,19,123935.0
20|20|0.03,9,0,156111.0
20|20|0.03,9,1,156111.0
20|20|0.03,9,2,153066.0
20|20|0.03,9,3,151497.0
20|20|0.03,9,4,148762.0
20|20|0.03,9,5,144506.0
20|20|0.03,9,6,140524.0
20|20|0.03,9,7,140524.0
20|20|0.03,9,8,140524.0
20|20|0.03,9,9,138274.0
20|20|0.03,9,10,137928.0
20|20|0.03,9,11,136570.0
20|20|0.03,9,12,136161.0
20|20|0.03,9,13,134105.0
20|20|0.03,9,14,132168.0
20|20|0.03,9,15,131087.0
20|20|0.03,9,16,130581.0
20|20|0.03,9,17,130581.0
20|20|0.03,9,18,130581.0
20|20|0.03,9,19,128822.0
20|20|0.04,0,0,158149.0
20|20|0.04,0,1,152767.0
20|20|0.04,0,2,152767.0
20|20|0.04,0,3,152767.0
20|20|0.04,0,4,151327.0
20|20|0.04,0,5,147754.0
20|20|0.04,0,6,147754.0
20|20|0.04,0,7,147754.0
20|20|0.04,0,8,147754.0
20|20|0.04,0,9,146421.0
20|20|0.04,0,10,146421.0
20|20|0.04,0,11,145892.0
20|20|0.04,0,12,145491.0
20|20|0.04,0,13,142724.0
20|20|0.04,0,14,142724.0
20|20|0.04,0,15,141204.0
20|20|0.04,0,16,141204.0
20|20|0.04,0,17,141204.0
20|20|0.04,0,18,138768.0
20|20|0.04,0,19,136802.0
20|20|0.04,1,0,157038.0
20|20|0.04,1,1,157038.0
20|20|0.04,1,2,153766.0
20|20|0.04,1,3,148812.0
20|20|0.04,1,4,148812.0
20|20|0.04,1,5,145187.0
20|20|0.04,1,6,143929.0
20|20|0.04,1,7,142212.0
20|20|0.04,1,8,142212.0
20|20|0.04,1,9,140621.0
20|20|0.04,1,10,140621.0
20|20|0.04,1,11,140257.0
20|20|0.04,1,12,137519.0
20|20|0.04,1,13,136077.0
20|20|0.04,1,14,132185.0
20|20|0.04,1,15,131187.0
20|20|0.04,1,16,128306.0
20|20|0.04,1,17,127120.0
20|20|0.04,1,18,125221.0
20|20|0.04,1,19,125221.0
20|20|0.04,2,0,156702.0
20|20|0.04,2,1,156702.0
20|20|0.04,2,2,150476.0
20|20|0.04,2,3,150476.0
20|20|0.04,2,4,150476.0
20|20|0.04,2,5,149205.0
20|20|0.04,2,6,148933.0
20|20|0.04,2,7,147839.0
20|20|0.04,2,8,147839.0
20|20|0.04,2,9,147167.0
20|20|0.04,2,10,141027.0
20|20|0.04,2,11,141027.0
20|20|0.04,2,12,141027.0
20|20|0.04,2,13,137928.0
20|20|0.04,2,14,137928.0
20|20|0.04,2,15,137821.0
20|20|0.04,2,16,136451.0
20|20|0.04,2,17,136379.0
20|20|0.04,2,18,135675.0
20|20|0.04,2,19,133592.0
20|20|0.04,3,0,158655.0
20|20|0.04,3,1,154457.0
20|20|0.04,3,2,154457.0
20|20|0.04,3,3,145653.0
20|20|0.04,3,4,145066.0
20|20|0.04,3,5,143286.0
20|20|0.04,3,6,143286.0
20|20|0.04,3,7,143286.0
20|20|0.04,3,8,137061.0
20|20|0.04,3,9,137061.0
20|20|0.04,3,10,136503.0
20|20|0.04,3,11,136503.0
20|20|0.04,3,12,135845.0
20|20|0.04,3,13,134721.0
20|20|0.04,3,14,134478.0
20|20|0.04,3,15,131803.0
20|20|0.04,3,16,129400.0
20|20|0.04,3,17,129400.0
20|20|0.04,3,18,128769.0
20|20|0.04,3,19,128769.0
20|20|0.04,4,0,154503.0
20|20|0.04,4,1,154503.0
20|20|0.04,4,2,150397.0
20|20|0.04,4,3,148328.0
20|20|0.04,4,4,145682.0
20|20|0.04,4,5,145682.0
20|20|0.04,4,6,145549.0
20|20|0.04,4,7,143860.0
20|20|0.04,4,8,140650.0
20|20|0.04,4,9,140567.0
20|20|0.04,4,10,140226.0
20|20|0.04,4,11,140078.0
20|20|0.04,4,12,136133.0
20|20|0.04,4,13,136093.0
20|20|0.04,4,14,136093.0
20|20|0.04,4,15,135956.0
20|20|0.04,4,16,128374.0
20|20|0.04,4,17,128374.0
20|20|0.04,4,18,128374.0
20|20|0.04,4,19,125017.0
20|20|0.04,5,0,157071.0
20|20|0.04,5,1,157071.0
20|20|0.04,5,2,155936.0
20|20|0.04,5,3,145476.0
20|20|0.04,5,4,145476.0
20|20|0.04,5,5,141970.0
20|20|0.04,5,6,141970.0
20|20|0.04,5,7,141575.0
20|20|0.04,5,8,140550.0
20|20|0.04,5,9,136358.0
20|20|0.04,5,10,136358.0
20|20|0.04,5,11,134779.0
20|20|0.04,5,12,131878.0
20|20|0.04,5,13,130470.0
20|20|0.04,5,14,130470.0
20|20|0.04,5,15,130063.0
20|20|0.04,5,16,130063.0
20|20|0.04,5,17,130063.0
20|20|0.04,5,18,127215.0
20|20|0.04,5,19,127215.0
20|20|0.04,6,0,162831.0
20|20|0.04,6,1,153575.0
20|20|0.04,6,2,153575.0
20|20|0.04,6,3,146983.0
20|20|0.04,6,4,145296.0
20|20|0.04,6,5,140274.0
20|20|0.04,6,6,140274.0
20|20|0.04,6,7,140274.0
20|20|0.04,6,8,140274.0
20|20|0.04,6,9,139282.0
20|20|0.04,6,10,138273.0
20|20|0.04,6,11,137764.0
20|20|0.04,6,12,135379.0
20|20|0.04,6,13,134859.0
20|20|0.04,6,14,133135.0
20|20|0.04,6,15,132439.0
20|20|0.04,6,16,132439.0
20|20|0.04,6,17,132439.0
20|20|0.04,6,18,131752.0
20|20|0.04,6,19,129700.0
20|20|0.04,7,0,156894.0
20|20|0.04,7,1,156816.0
20|20|0.04,7,2,154491.0
20|20|0.04,7,3,149423.0
20|20|0.04,7,4,144076.0
20|20|0.04,7,5,143655.0
20|20|0.04,7,6,141093.0
20|20|0.04,7,7,141093.0
20|20|0.04,7,8,140395.0
20|20|0.04,7,9,140395.0
20|20|0.04,7,10,138391.0
20|20|0.04,7,11,137182.0
20|20|0.04,7,12,135986.0
20|20|0.04,7,13,135986.0
20|20|0.04,7,14,134145.0
20|20|0.04,7,15,133137.0
20|20|0.04,7,16,133137.0
20|20|0.04,7,17,132993.0
20|20|0.04,7,18,131967.0
20|20|0.04,7,19,131967.0
20|20|0.04,8,0,157864.0
20|20|0.04,8,1,153968.0
20|20|0.04,8,2,149269.0
20|20|0.04,8,3,148350.0
20|20|0.04,8,4,147155.0
20|20|0.04,8,5,144897.0
20|20|0.04,8,6,141423.0
20|20|0.04,8,7,138961.0
20|20|0.04,8,8,138155.0
20|20|0.04,8,9,138155.0
20|20|0.04,8,10,136328.0
20|20|0.04,8,11,134658.0
20|20|0.04,8,12,134334.0
20|20|0.04,8,13,133220.0
20|20|0.04,8,14,128962.0
20|20|0.04,8,15,128659.0
20|20|0.04,8,16,127133.0
20|20|0.04,8,17,124751.0
20|20|0.04,8,18,122823.0
20|20|0.04,8,19,121863.0
20|20|0.04,9,0,152670.0
20|20|0.04,9,1,149803.0
20|20|0.04,9,2,149803.0
20|20|0.04,9,3,149423.0
20|20|0.04,9,4,146303.0
20|20|0.04,9,5,146303.0
20|20|0.04,9,6,142672.0
20|20|0.04,9,7,142085.0
20|20|0.04,9,8,142085.0
20|20|0.04,9,9,138520.0
20|20|0.04,9,10,138211.0
20|20|0.04,9,11,135477.0
20|20|0.04,9,12,135477.0
20|20|0.04,9,13,133342.0
20|20|0.04,9,14,133342.0
20|20|0.04,9,15,133342.0
20|20|0.04,9,16,133342.0
20|20|0.04,9,17,131390.0
20|20|0.04,9,18,131390.0
20|20|0.04,9,19,128788.0
20|20|0.05,0,0,153782.0
20|20|0.05,0,1,148425.0
20|20|0.05,0,2,148425.0
20|20|0.05,0,3,145605.0
20|20|0.05,0,4,145605.0
20|20|0.05,0,5,145605.0
20|20|0.05,0,6,145605.0
20|20|0.05,0,7,140564.0
20|20|0.05,0,8,140564.0
20|20|0.05,0,9,139267.0
20|20|0.05,0,10,135408.0
20|20|0.05,0,11,134520.0
20|20|0.05,0,12,134520.0
20|20|0.05,0,13,132313.0
20|20|0.05,0,14,132313.0
20|20|0.05,0,15,126424.0
20|20|0.05,0,16,126424.0
20|20|0.05,0,17,126424.0
20|20|0.05,0,18,126424.0
20|20|0.05,0,19,125725.0
20|20|0.05,1,0,157416.0
20|20|0.05,1,1,148158.0
