n_gen|n_ind|mutate_rate,it,gen,best
20|20|0.01,6,6,27173.0
20|20|0.01,6,7,27173.0
20|20|0.01,6,8,27173.0
20|20|0.01,6,9,27173.0
20|20|0.01,6,10,27173.0
20|20|0.01,6,11,27173.0
20|20|0.01,6,12,27173.0
20|20|0.01,6,13,27173.0
20|20|0.01,6,14,27173.0
20|20|0.01,6,15,27173.0
20|20|0.01,6,16,27173.0
20|20|0.01,6,17,27173.0
20|20|0.01,6,18,27173.0
20|20|0.01,6,19,27173.0
20|20|0.01,7,0,27173.0
20|20|0.01,7,1,27173.0
20|20|0.01,7,2,27173.0
20|20|0.01,7,3,27173.0
20|20|0.01,7,4,27173.0
20|20|0.01,7,5,27173.0
20|20|0.01,7,6,27173.0
20|20|0.01,7,7,27173.0
20|20|0.01,7,8,27173.0
20|20|0.01,7,9,27173.0
20|20|0.01,7,10,27173.0
20|20|0.01,7,11,27173.0
20|20|0.01,7,12,27173.0
20|20|0.01,7,13,27173.0
20|20|0.01,7,14,27173.0
20|20|0.01,7,15,27173.0
20|20|0.01,7,16,27173.0
20|20|0.01,7,17,27173.0
20|20|0.01,7,18,27173.0
20|20|0.01,7,19,27173.0
20|20|0.01,8,0,27703.0
20|20|0.01,8,1,27703.0
20|20|0.01,8,2,27703.0
20|20|0.01,8,3,27703.0
20|20|0.01,8,4,27703.0
20|20|0.01,8,5,27703.0
20|20|0.01,8,6,27703.0
20|20|0.01,8,7,27703.0
20|20|0.01,8,8,27703.0
20|20|0.01,8,9,27703.0
20|20|0.01,8,10,27703.0
20|20|0.01,8,11,27703.0
20|20|0.01,8,12,27703.0
20|20|0.01,8,13,27703.0
20|20|0.01,8,14,27703.0
20|20|0.01,8,15,27703.0
20|20|0.01,8,16,27703.0
20|20|0.01,8,17,27703.0
20|20|0.01,8,18,27703.0
20|20|0.01,8,19,27703.0
20|20|0.01,9,0,28728.0
20|20|0.01,9,1,28728.0
20|20|0.01,9,2,28728.0
20|20|0.01,9,3,28728.0
20|20|0.01,9,4,28728.0
20|20|0.01,9,5,28728.0
20|20|0.01,9,6,28728.0
20|20|0.01,9,7,28728.0
20|20|0.01,9,8,28728.0
20|20|0.01,9,9,28728.0
20|20|0.01,9,10,28728.0
20|20|0.01,9,11,28728.0
20|20|0.01,9,12,28728.0
20|20|0.01,9,13,28728.0
20|20|0.01,9,14,28728.0
20|20|0.01,9,15,28728.0
20|20|0.01,9,16,28728.0
20|20|0.01,9,17,28728.0
20|20|0.01,9,18,28728.0
20|20|0.01,9,19,28728.0
20|20|0.02,0,0,26830.0
20|20|0.02,0,1,26830.0
20|20|0.02,0,2,26830.0
20|20|0.02,0,3,26830.0
20|20|0.02,0,4,26830.0
20|20|0.02,0,5,26830.0
20|20|0.02,0,6,26830.0
20|20|0.02,0,7,26830.0
20|20|0.02,0,8,26830.0
20|20|0.02,0,9,26830.0
20|20|0.02,0,10,26830.0
20|20|0.02,0,11,26830.0
20|20|0.02,0,12,26830.0
20|20|0.02,0,13,26830.0
20|20|0.02,0,14,26830.0
20|20|0.02,0,15,26830.0
20|20|0.02,0,16,26830.0
20|20|0.02,0,17,26830.0
20|20|0.02,0,18,26830.0
20|20|0.02,0,19,26830.0
20|20|0.02,1,0,27741.0
20|20|0.02,1,1,27741.0
20|20|0.02,1,2,27741.0
20|20|0.02,1,3,27741.0
20|20|0.02,1,4,27741.0
20|20|0.02,1,5,27741.0
20|20|0.02,1,6,27741.0
20|20|0.02,1,7,27741.0
20|20|0.02,1,8,27741.0
20|20|0.02,1,9,27741.0
20|20|0.02,1,10,27741.0
20|20|0.02,1,11,27741.0
20|20|0.02,1,12,27741.0
20|20|0.02,1,13,27741.0
20|20|0.02,1,14,27741.0
20|20|0.02,1,15,27741.0
20|20|0.02,1,16,27741.0
20|20|0.02,1,17,27741.0
20|20|0.02,1,18,27741.0
20|20|0.02,1,19,27741.0
20|20|0.02,2,0,27250.0
20|20|0.02,2,1,27250.0
20|20|0.02,2,2,27250.0
20|20|0.02,2,3,27250.0
20|20|0.02,2,4,27250.0
20|20|0.02,2,5,27250.0
20|20|0.02,2,6,27250.0
20|20|0.02,2,7,27250.0
20|20|0.02,2,8,27250.0
20|20|0.02,2,9,27250.0
20|20|0.02,2,10,27250.0
20|20|0.02,2,11,27250.0
20|20|0.02,2,12,27250.0
20|20|0.02,2,13,27250.0
20|20|0.02,2,14,27250.0
20|20|0.02,2,15,27250.0
20|20|0.02,2,16,27250.0
20|20|0.02,2,17,27250.0
20|20|0.02,2,18,27250.0
20|20|0.02,2,19,27250.0
20|20|0.02,3,0,26520.0
20|20|0.02,3,1,26520.0
20|20|0.02,3,2,26520.0
20|20|0.02,3,3,26520.0
20|20|0.02,3,4,26520.0
20|20|0.02,3,5,26520.0
20|20|0.02,3,6,26520.0
20|20|0.02,3,7,26520.0
20|20|0.02,3,8,26520.0
20|20|0.02,3,9,26520.0
20|20|0.02,3,10,26520.0
20|20|0.02,3,11,26520.0
20|20|0.02,3,12,26520.0
20|20|0.02,3,13,26520.0
20|20|0.02,3,14,26520.0
20|20|0.02,3,15,26520.0
20|20|0.02,3,16,26520.0
20|20|0.02,3,17,26520.0
20|20|0.02,3,18,26520.0
20|20|0.02,3,19,26520.0
20|20|0.02,4,0,25228.0
20|20|0.02,4,1,25228.0
20|20|0.02,4,2,25228.0
20|20|0.02,4,3,25228.0
20|20|0.02,4,4,25228.0
20|20|0.02,4,5,25228.0
20|20|0.02,4,6,25228.0
20|20|0.02,4,7,25228.0
20|20|0.02,4,8,25192.0
20|20|0.02,4,9,25192.0
20|20|0.02,4,10,25192.0
20|20|0.02,4,11,25192.0
20|20|0.02,4,12,24885.0
20|20|0.02,4,13,24885.0
20|20|0.02,4,14,24885.0
20|20|0.02,4,15,24885.0
20|20|0.02,4,16,24635.0
20|20|0.02,4,17,24635.0
20|20|0.02,4,18,24635.0
20|20|0.02,4,19,24635.0
20|20|0.02,5,0,27253.0
20|20|0.02,5,1,27253.0
20|20|0.02,5,2,27253.0
20|20|0.02,5,3,27253.0
20|20|0.02,5,4,27253.0
20|20|0.02,5,5,27253.0
20|20|0.02,5,6,27253.0
20|20|0.02,5,7,27253.0
20|20|0.02,5,8,27253.0
20|20|0.02,5,9,27253.0
20|20|0.02,5,10,27253.0
20|20|0.02,5,11,27253.0
20|20|0.02,5,12,27253.0
20|20|0.02,5,13,27253.0
20|20|0.02,5,14,27253.0
20|20|0.02,5,15,27253.0
20|20|0.02,5,16,27253.0
20|20|0.02,5,17,27253.0
20|20|0.02,5,18,27253.0
20|20|0.02,5,19,27253.0
20|20|0.02,6,0,24993.0
20|20|0.02,6,1,24993.0
20|20|0.02,6,2,24993.0
20|20|0.02,6,3,24993.0
20|20|0.02,6,4,24993.0
20|20|0.02,6,5,24993.0
20|20|0.02,6,6,24993.0
20|20|0.02,6,7,24993.0
20|20|0.02,6,8,24993.0
20|20|0.02,6,9,24993.0
20|20|0.02,6,10,24993.0
20|20|0.02,6,11,24993.0
20|20|0.02,6,12,24993.0
20|20|0.02,6,13,24993.0
20|20|0.02,6,14,24993.0
20|20|0.02,6,15,24993.0
20|20|0.02,6,16,24993.0
20|20|0.02,6,17,24993.0
20|20|0.02,6,18,24993.0
20|20|0.02,6,19,24993.0
20|20|0.02,7,0,27173.0
20|20|0.02,7,1,27173.0
20|20|0.02,7,2,27173.0
20|20|0.02,7,3,27173.0
20|20|0.02,7,4,27173.0
20|20|0.02,7,5,27173.0
20|20|0.02,7,6,27173.0
20|20|0.02,7,7,27173.0
20|20|0.02,7,8,27173.0
20|20|0.02,7,9,27173.0
20|20|0.02,7,10,27173.0
20|20|0.02,7,11,27173.0
20|20|0.02,7,12,27173.0
20|20|0.02,7,13,27173.0
20|20|0.02,7,14,27173.0
20|20|0.02,7,15,27173.0
20|20|0.02,7,16,27173.0
20|20|0.02,7,17,27173.0
20|20|0.02,7,18,27173.0
20|20|0.02,7,19,27173.0
20|20|0.02,8,0,28927.0
20|20|0.02,8,1,28927.0
20|20|0.02,8,2,28927.0
20|20|0.02,8,3,28927.0
20|20|0.02,8,4,28927.0
20|20|0.02,8,5,28927.0
20|20|0.02,8,6,28927.0
20|20|0.02,8,7,28927.0
20|20|0.02,8,8,28927.0
20|20|0.02,8,9,28927.0
20|20|0.02,8,10,28927.0
20|20|0.02,8,11,28927.0
20|20|0.02,8,12,28927.0
20|20|0.02,8,13,28927.0
20|20|0.02,8,14,28927.0
20|20|0.02,8,15,28927.0
20|20|0.02,8,16,28927.0
20|20|0.02,8,17,28927.0
20|20|0.02,8,18,28927.0
20|20|0.02,8,19,28927.0
20|20|0.02,9,0,27710.0
20|20|0.02,9,1,27710.0
20|20|0.02,9,2,27710.0
20|20|0.02,9,3,27710.0
20|20|0.02,9,4,27710.0
20|20|0.02,9,5,27710.0
20|20|0.02,9,6,27710.0
20|20|0.02,9,7,27710.0
20|20|0.02,9,8,27710.0
20|20|0.02,9,9,27710.0
20|20|0.02,9,10,27710.0
20|20|0.02,9,11,27710.0
20|20|0.02,9,12,27710.0
20|20|0.02,9,13,27710.0
20|20|0.02,9,14,27710.0
20|20|0.02,9,15,27710.0
20|20|0.02,9,16,27710.0
20|20|0.02,9,17,27710.0
20|20|0.02,9,18,27710.0
20|20|0.02,9,19,27710.0
20|20|0.03,0,0,28013.0
20|20|0.03,0,1,28013.0
20|20|0.03,0,2,28013.0
20|20|0.03,0,3,28013.0
20|20|0.03,0,4,28013.0
20|20|0.03,0,5,28013.0
20|20|0.03,0,6,28013.0
20|20|0.03,0,7,28013.0
20|20|0.03,0,8,28013.0
20|20|0.03,0,9,28013.0
20|20|0.03,0,10,28013.0
20|20|0.03,0,11,27311.0
20|20|0.03,0,12,26361.0
20|20|0.03,0,13,26361.0
20|20|0.03,0,14,26361.0
20|20|0.03,0,15,26361.0
20|20|0.03,0,16,26361.0
20|20|0.03,0,17,26361.0
20|20|0.03,0,18,26361.0
20|20|0.03,0,19,26361.0
20|20|0.03,1,0,25302.0
20|20|0.03,1,1,25302.0
20|20|0.03,1,2,25302.0
20|20|0.03,1,3,25302.0
20|20|0.03,1,4,25302.0
20|20|0.03,1,5,25302.0
20|20|0.03,1,6,25302.0
20|20|0.03,1,7,25302.0
20|20|0.03,1,8,25302.0
20|20|0.03,1,9,25302.0
20|20|0.03,1,10,25302.0
20|20|0.03,1,11,25302.0
20|20|0.03,1,12,25302.0
20|20|0.03,1,13,25302.0
20|20|0.03,1,14,25302.0
20|20|0.03,1,15,25302.0
20|20|0.03,1,16,25302.0
20|20|0.03,1,17,25302.0
20|20|0.03,1,18,25302.0
20|20|0.03,1,19,25302.0
20|20|0.03,2,0,27383.0
20|20|0.03,2,1,27383.0
20|20|0.03,2,2,27383.0
20|20|0.03,2,3,27383.0
20|20|0.03,2,4,27383.0
20|20|0.03,2,5,27383.0
20|20|0.03,2,6,27383.0
20|20|0.03,2,7,27383.0
20|20|0.03,2,8,27383.0
20|20|0.03,2,9,27383.0
20|20|0.03,2,10,27383.0
20|20|0.03,2,11,27383.0
20|20|0.03,2,12,27383.0
20|20|0.03,2,13,27383.0
20|20|0.03,2,14,27383.0
20|20|0.03,2,15,27383.0
20|20|0.03,2,16,27383.0
20|20|0.03,2,17,27383.0
20|20|0.03,2,18,27383.0
20|20|0.03,2,19,27383.0
20|20|0.03,3,0,27337.0
20|20|0.03,3,1,27337.0
20|20|0.03,3,2,27337.0
20|20|0.03,3,3,27337.0
20|20|0.03,3,4,27337.0
20|20|0.03,3,5,27337.0
20|20|0.03,3,6,27337.0
20|20|0.03,3,7,27337.0
20|20|0.03,3,8,27337.0
20|20|0.03,3,9,27337.0
20|20|0.03,3,10,27337.0
20|20|0.03,3,11,27337.0
20|20|0.03,3,12,27337.0
20|20|0.03,3,13,27337.0
20|20|0.03,3,14,27337.0
20|20|0.03,3,15,27337.0
20|20|0.03,3,16,27337.0
20|20|0.03,3,17,27337.0
20|20|0.03,3,18,27337.0
20|20|0.03,3,19,27337.0
20|20|0.03,4,0,27801.0
20|20|0.03,4,1,27801.0
20|20|0.03,4,2,27801.0
20|20|0.03,4,3,27801.0
20|20|0.03,4,4,27801.0
20|20|0.03,4,5,27801.0
20|20|0.03,4,6,27801.0
20|20|0.03,4,7,27801.0
20|20|0.03,4,8,27801.0
20|20|0.03,4,9,27801.0
20|20|0.03,4,10,27801.0
20|20|0.03,4,11,27801.0
20|20|0.03,4,12,27801.0
20|20|0.03,4,13,27801.0
20|20|0.03,4,14,27801.0
20|20|0.03,4,15,27801.0
20|20|0.03,4,16,27801.0
20|20|0.03,4,17,27801.0
20|20|0.03,4,18,27801.0
20|20|0.03,4,19,27801.0
20|20|0.03,5,0,26002.0
20|20|0.03,5,1,26002.0
20|20|0.03,5,2,26002.0
20|20|0.03,5,3,26002.0
20|20|0.03,5,4,26002.0
20|20|0.03,5,5,26002.0
20|20|0.03,5,6,26002.0
20|20|0.03,5,7,26002.0
20|20|0.03,5,8,26002.0
20|20|0.03,5,9,26002.0
20|20|0.03,5,10,26002.0
20|20|0.03,5,11,26002.0
20|20|0.03,5,12,26002.0
20|20|0.03,5,13,26002.0
20|20|0.03,5,14,26002.0
20|20|0.03,5,15,26002.0
20|20|0.03,5,16,26002.0
20|20|0.03,5,17,26002.0
20|20|0.03,5,18,26002.0
20|20|0.03,5,19,26002.0
20|20|0.03,6,0,26073.0
20|20|0.03,6,1,26073.0
20|20|0.03,6,2,26073.0
20|20|0.03,6,3,26073.0
20|20|0.03,6,4,26073.0
20|20|0.03,6,5,26073.0
20|20|0.03,6,6,26073.0
20|20|0.03,6,7,26073.0
20|20|0.03,6,8,26073.0
20|20|0.03,6,9,26073.0
20|20|0.03,6,10,26073.0
20|20|0.03,6,11,26073.0
20|20|0.03,6,12,26073.0
20|20|0.03,6,13,26073.0
20|20|0.03,6,14,26073.0
20|20|0.03,6,15,26073.0
20|20|0.03,6,16,26073.0
20|20|0.03,6,17,26073.0
20|20|0.03,6,18,26073.0
20|20|0.03,6,19,26073.0
20|20|0.03,7,0,27252.0
20|20|0.03,7,1,27252.0
20|20|0.03,7,2,27252.0
20|20|0.03,7,3,27252.0
20|20|0.03,7,4,27252.0
20|20|0.03,7,5,27252.0
20|20|0.03,7,6,27252.0
20|20|0.03,7,7,27252.0
20|20|0.03,7,8,27252.0
20|20|0.03,7,9,27252.0
20|20|0.03,7,10,27252.0
20|20|0.03,7,11,27252.0
20|20|0.03,7,12,27252.0
20|20|0.03,7,13,27252.0
20|20|0.03,7,14,27252.0
20|20|0.03,7,15,27252.0
20|20|0.03,7,16,27252.0
20|20|0.03,7,17,27252.0
20|20|0.03,7,18,27252.0
20|20|0.03,7,19,27252.0
20|20|0.03,8,0,27494.0
20|20|0.03,8,1,27494.0
20|20|0.03,8,2,27494.0
20|20|0.03,8,3,27494.0
20|20|0.03,8,4,27494.0
20|20|0.03,8,5,27494.0
20|20|0.03,8,6,27494.0
20|20|0.03,8,7,27494.0
20|20|0.03,8,8,27494.0
20|20|0.03,8,9,27494.0
20|20|0.03,8,10,27494.0
20|20|0.03,8,11,27494.0
20|20|0.03,8,12,27494.0
20|20|0.03,8,13,27494.0
20|20|0.03,8,14,27494.0
20|20|0.03,8,15,27494.0
20|20|0.03,8,16,27494.0
20|20|0.03,8,17,27494.0
20|20|0.03,8,18,27494.0
20|20|0.03,8,19,27494.0
20|20|0.03,9,0,27437.0
20|20|0.03,9,1,27437.0
20|20|0.03,9,2,27437.0
20|20|0.03,9,3,27437.0
20|20|0.03,9,4,27437.0
20|20|0.03,9,5,27437.0
20|20|0.03,9,6,27437.0
20|20|0.03,9,7,27437.0
20|20|0.03,9,8,27437.0
20|20|0.03,9,9,27437.0
20|20|0.03,9,10,27437.0
20|20|0.03,9,11,27437.0
20|20|0.03,9,12,27437.0
20|20|0.03,9,13,27437.0
20|20|0.03,9,14,27437.0
20|20|0.03,9,15,27437.0
20|20|0.03,9,16,27437.0
20|20|0.03,9,17,27437.0
20|20|0.03,9,18,27437.0
20|20|0.03,9,19,27437.0
20|20|0.04,0,0,26846.0
20|20|0.04,0,1,26846.0
20|20|0.04,0,2,26846.0
20|20|0.04,0,3,26846.0
20|20|0.04,0,4,26846.0
20|20|0.04,0,5,26846.0
20|20|0.04,0,6,26846.0
20|20|0.04,0,7,26846.0
20|20|0.04,0,8,26846.0
20|20|0.04,0,9,26846.0
20|20|0.04,0,10,26846.0
20|20|0.04,0,11,26846.0
20|20|0.04,0,12,26846.0
20|20|0.04,0,13,26846.0
20|20|0.04,0,14,26846.0
20|20|0.04,0,15,26846.0
20|20|0.04,0,16,26846.0
20|20|0.04,0,17,26846.0
20|20|0.04,0,18,26846.0
20|20|0.04,0,19,26846.0
20|20|0.04,1,0,27330.0
20|20|0.04,1,1,27330.0
20|20|0.04,1,2,27330.0
20|20|0.04,1,3,27330.0
20|20|0.04,1,4,27330.0
20|20|0.04,1,5,27330.0
20|20|0.04,1,6,27330.0
20|20|0.04,1,7,27330.0
20|20|0.04,1,8,27330.0
20|20|0.04,1,9,27330.0
20|20|0.04,1,10,27330.0
20|20|0.04,1,11,27330.0
20|20|0.04,1,12,27330.0
20|20|0.04,1,13,27330.0
20|20|0.04,1,14,27330.0
20|20|0.04,1,15,27330.0
20|20|0.04,1,16,26856.0
20|20|0.04,1,17,26856.0
20|20|0.04,1,18,26856.0
20|20|0.04,1,19,26856.0
20|20|0.04,2,0,26182.0
20|20|0.04,2,1,26182.0
20|20|0.04,2,2,26182.0
20|20|0.04,2,3,26182.0
20|20|0.04,2,4,26182.0
20|20|0.04,2,5,26182.0
20|20|0.04,2,6,26182.0
20|20|0.04,2,7,26182.0
20|20|0.04,2,8,26182.0
20|20|0.04,2,9,26182.0
20|20|0.04,2,10,26182.0
20|20|0.04,2,11,26182.0
20|20|0.04,2,12,26182.0
20|20|0.04,2,13,26182.0
20|20|0.04,2,14,26182.0
20|20|0.04,2,15,26182.0
20|20|0.04,2,16,26182.0
20|20|0.04,2,17,26182.0
20|20|0.04,2,18,26182.0
20|20|0.04,2,19,26182.0
20|20|0.04,3,0,28063.0
20|20|0.04,3,1,28063.0
20|20|0.04,3,2,28063.0
20|20|0.04,3,3,28063.0
20|20|0.04,3,4,28063.0
20|20|0.04,3,5,28063.0
20|20|0.04,3,6,28063.0
20|20|0.04,3,7,28063.0
20|20|0.04,3,8,28063.0
20|20|0.04,3,9,28063.0
20|20|0.04,3,10,28063.0
20|20|0.04,3,11,28063.0
20|20|0.04,3,12,28063.0
20|20|0.04,3,13,28063.0
20|20|0.04,3,14,28063.0
20|20|0.04,3,15,28063.0
20|20|0.04,3,16,28063.0
20|20|0.04,3,17,28063.0
20|20|0.04,3,18,28063.0
20|20|0.04,3,19,28063.0
20|20|0.04,4,0,27173.0
20|20|0.04,4,1,27173.0
20|20|0.04,4,2,27173.0
20|20|0.04,4,3,27173.0
20|20|0.04,4,4,27173.0
20|20|0.04,4,5,27173.0
20|20|0.04,4,6,27173.0
20|20|0.04,4,7,27173.0
20|20|0.04,4,8,27173.0
20|20|0.04,4,9,27173.0
20|20|0.04,4,10,27173.0
20|20|0.04,4,11,27173.0
20|20|0.04,4,12,27173.0
20|20|0.04,4,13,27173.0
20|20|0.04,4,14,27173.0
20|20|0.04,4,15,27173.0
20|20|0.04,4,16,27173.0
20|20|0.04,4,17,27173.0
20|20|0.04,4,18,27173.0
20|20|0.04,4,19,27173.0
20|20|0.04,5,0,26160.0
20|20|0.04,5,1,26160.0
20|20|0.04,5,2,26160.0
20|20|0.04,5,3,26160.0
20|20|0.04,5,4,26160.0
20|20|0.04,5,5,26160.0
20|20|0.04,5,6,26160.0
20|20|0.04,5,7,26160.0
20|20|0.04,5,8,26160.0
20|20|0.04,5,9,26160.0
20|20|0.04,5,10,26160.0
20|20|0.04,5,11,26160.0
20|20|0.04,5,12,26160.0
20|20|0.04,5,13,26160.0
20|20|0.04,5,14,26160.0
20|20|0.04,5,15,26160.0
20|20|0.04,5,16,26160.0
20|20|0.04,5,17,26160.0
20|20|0.04,5,18,26160.0
20|20|0.04,5,19,26160.0
20|20|0.04,6,0,25972.0
20|20|0.04,6,1,25972.0
20|20|0.04,6,2,25972.0
20|20|0.04,6,3,25972.0
20|20|0.04,6,4,25972.0
20|20|0.04,6,5,25972.0
20|20|0.04,6,6,25972.0
20|20|0.04,6,7,25972.0
20|20|0.04,6,8,25972.0
20|20|0.04,6,9,25972.0
20|20|0.04,6,10,25972.0
20|20|0.04,6,11,25972.0
20|20|0.04,6,12,25972.0
20|20|0.04,6,13,25972.0
20|20|0.04,6,14,25972.0
20|20|0.04,6,15,25972.0
20|20|0.04,6,16,25972.0
20|20|0.04,6,17,25972.0
20|20|0.04,6,18,25972.0
20|20|0.04,6,19,25972.0
20|20|0.04,7,0,25799.0
20|20|0.04,7,1,25799.0
20|20|0.04,7,2,25799.0
20|20|0.04,7,3,25799.0
20|20|0.04,7,4,25799.0
20|20|0.04,7,5,25799.0
20|20|0.04,7,6,25799.0
20|20|0.04,7,7,25799.0
20|20|0.04,7,8,25799.0
20|20|0.04,7,9,25799.0
20|20|0.04,7,10,25799.0
20|20|0.04,7,11,25799.0
20|20|0.04,7,12,25799.0
20|20|0.04,7,13,25799.0
20|20|0.04,7,14,25799.0
20|20|0.04,7,15,25799.0
20|20|0.04,7,16,25799.0
20|20|0.04,7,17,25799.0
20|20|0.04,7,18,25799.0
20|20|0.04,7,19,25799.0
20|20|0.04,8,0,26800.0
20|20|0.04,8,1,26800.0
20|20|0.04,8,2,26800.0
20|20|0.04,8,3,26800.0
20|20|0.04,8,4,26800.0
20|20|0.04,8,5,26800.0
20|20|0.04,8,6,26800.0
20|20|0.04,8,7,26800.0
20|20|0.04,8,8,26800.0
20|20|0.04,8,9,26800.0
20|20|0.04,8,10,26800.0
20|20|0.04,8,11,26800.0
20|20|0.04,8,12,26800.0
20|20|0.04,8,13,26800.0
20|20|0.04,8,14,26800.0
20|20|0.04,8,15,26800.0
20|20|0.04,8,16,26800.0
20|20|0.04,8,17,26800.0
20|20|0.04,8,18,26800.0
20|20|0.04,8,19,26800.0
20|20|0.04,9,0,25955.0
20|20|0.04,9,1,25955.0
20|20|0.04,9,2,25955.0
20|20|0.04,9,3,25955.0
20|20|0.04,9,4,25955.0
20|20|0.04,9,5,25955.0
20|20|0.04,9,6,25955.0
20|20|0.04,9,7,25955.0
20|20|0.04,9,8,25955.0
20|20|0.04,9,9,25955.0
20|20|0.04,9,10,25955.0
20|20|0.04,9,11,25955.0
20|20|0.04,9,12,25955.0
20|20|0.04,9,13,25955.0
20|20|0.04,9,14,25955.0
20|20|0.04,9,15,25955.0
20|20|0.04,9,16,25955.0
20|20|0.04,9,17,25955.0
20|20|0.04,9,18,25955.0
20|20|0.04,9,19,25955.0
20|20|0.05,0,0,25799.0
20|20|0.05,0,1,25799.0
20|20|0.05,0,2,25799.0
20|20|0.05,0,3,25799.0
20|20|0.05,0,4,25799.0
20|20|0.05,0,5,25799.0
20|20|0.05,0,6,25799.0
20|20|0.05,0,7,25799.0
20|20|0.05,0,8,25799.0
20|20|0.05,0,9,25799.0
20|20|0.05,0,10,25799.0
20|20|0.05,0,11,25799.0
20|20|0.05,0,12,25799.0
20|20|0.05,0,13,25799.0
20|20|0.05,0,14,25799.0
20|20|0.05,0,15,25799.0
20|20|0.05,0,16,25799.0
20|20|0.05,0,17,25799.0
20|20|0.05,0,18,25712.0
20|20|0.05,0,19,25712.0
