n_gen|n_ind|mutate_rate,it,gen,best
100|20|0.1,2,29,291.0
100|20|0.1,2,30,291.0
100|20|0.1,2,31,291.0
100|20|0.1,2,32,291.0
100|20|0.1,2,33,291.0
100|20|0.1,2,34,291.0
100|20|0.1,2,35,291.0
100|20|0.1,2,36,291.0
100|20|0.1,2,37,291.0
100|20|0.1,2,38,291.0
100|20|0.1,2,39,291.0
100|20|0.1,2,40,291.0
100|20|0.1,2,41,291.0
100|20|0.1,2,42,291.0
100|20|0.1,2,43,291.0
100|20|0.1,2,44,291.0
100|20|0.1,2,45,291.0
100|20|0.1,2,46,291.0
100|20|0.1,2,47,291.0
100|20|0.1,2,48,291.0
100|20|0.1,2,49,291.0
100|20|0.1,2,50,291.0
100|20|0.1,2,51,291.0
100|20|0.1,2,52,291.0
100|20|0.1,2,53,291.0
100|20|0.1,2,54,291.0
100|20|0.1,2,55,291.0
100|20|0.1,2,56,291.0
100|20|0.1,2,57,291.0
100|20|0.1,2,58,291.0
100|20|0.1,2,59,291.0
100|20|0.1,2,60,291.0
100|20|0.1,2,61,291.0
100|20|0.1,2,62,291.0
100|20|0.1,2,63,291.0
100|20|0.1,2,64,291.0
100|20|0.1,2,65,291.0
100|20|0.1,2,66,291.0
100|20|0.1,2,67,291.0
100|20|0.1,2,68,291.0
100|20|0.1,2,69,291.0
100|20|0.1,2,70,291.0
100|20|0.1,2,71,291.0
100|20|0.1,2,72,291.0
100|20|0.1,2,73,291.0
100|20|0.1,2,74,291.0
100|20|0.1,2,75,291.0
100|20|0.1,2,76,291.0
100|20|0.1,2,77,291.0
100|20|0.1,2,78,291.0
100|20|0.1,2,79,291.0
100|20|0.1,2,80,291.0
100|20|0.1,2,81,291.0
100|20|0.1,2,82,291.0
100|20|0.1,2,83,291.0
100|20|0.1,2,84,291.0
100|20|0.1,2,85,291.0
100|20|0.1,2,86,291.0
100|20|0.1,2,87,291.0
100|20|0.1,2,88,291.0
100|20|0.1,2,89,291.0
100|20|0.1,2,90,291.0
100|20|0.1,2,91,291.0
100|20|0.1,2,92,291.0
100|20|0.1,2,93,291.0
100|20|0.1,2,94,291.0
100|20|0.1,2,95,291.0
100|20|0.1,2,96,291.0
100|20|0.1,2,97,291.0
100|20|0.1,2,98,291.0
100|20|0.1,2,99,291.0
100|20|0.1,3,0,299.0
100|20|0.1,3,1,299.0
100|20|0.1,3,2,299.0
100|20|0.1,3,3,299.0
100|20|0.1,3,4,299.0
100|20|0.1,3,5,299.0
100|20|0.1,3,6,299.0
100|20|0.1,3,7,299.0
100|20|0.1,3,8,299.0
100|20|0.1,3,9,299.0
100|20|0.1,3,10,299.0
100|20|0.1,3,11,299.0
100|20|0.1,3,12,299.0
100|20|0.1,3,13,299.0
100|20|0.1,3,14,299.0
100|20|0.1,3,15,299.0
100|20|0.1,3,16,299.0
100|20|0.1,3,17,299.0
100|20|0.1,3,18,299.0
100|20|0.1,3,19,299.0
100|20|0.1,3,20,299.0
100|20|0.1,3,21,299.0
100|20|0.1,3,22,299.0
100|20|0.1,3,23,299.0
100|20|0.1,3,24,299.0
100|20|0.1,3,25,299.0
100|20|0.1,3,26,299.0
100|20|0.1,3,27,299.0
100|20|0.1,3,28,299.0
100|20|0.1,3,29,299.0
100|20|0.1,3,30,299.0
100|20|0.1,3,31,299.0
100|20|0.1,3,32,299.0
100|20|0.1,3,33,299.0
100|20|0.1,3,34,299.0
100|20|0.1,3,35,299.0
100|20|0.1,3,36,299.0
100|20|0.1,3,37,299.0
100|20|0.1,3,38,299.0
100|20|0.1,3,39,299.0
100|20|0.1,3,40,299.0
100|20|0.1,3,41,299.0
100|20|0.1,3,42,299.0
100|20|0.1,3,43,299.0
100|20|0.1,3,44,299.0
100|20|0.1,3,45,299.0
100|20|0.1,3,46,299.0
100|20|0.1,3,47,299.0
100|20|0.1,3,48,299.0
100|20|0.1,3,49,299.0
100|20|0.1,3,50,299.0
100|20|0.1,3,51,299.0
100|20|0.1,3,52,299.0
100|20|0.1,3,53,299.0
100|20|0.1,3,54,299.0
100|20|0.1,3,55,299.0
100|20|0.1,3,56,299.0
100|20|0.1,3,57,299.0
100|20|0.1,3,58,299.0
100|20|0.1,3,59,299.0
100|20|0.1,3,60,299.0
100|20|0.1,3,61,291.0
100|20|0.1,3,62,291.0
100|20|0.1,3,63,291.0
100|20|0.1,3,64,291.0
100|20|0.1,3,65,291.0
100|20|0.1,3,66,291.0
100|20|0.1,3,67,291.0
100|20|0.1,3,68,291.0
100|20|0.1,3,69,291.0
100|20|0.1,3,70,291.0
100|20|0.1,3,71,291.0
100|20|0.1,3,72,291.0
100|20|0.1,3,73,291.0
100|20|0.1,3,74,291.0
100|20|0.1,3,75,291.0
100|20|0.1,3,76,291.0
100|20|0.1,3,77,291.0
100|20|0.1,3,78,291.0
100|20|0.1,3,79,291.0
100|20|0.1,3,80,291.0
100|20|0.1,3,81,291.0
100|20|0.1,3,82,291.0
100|20|0.1,3,83,291.0
100|20|0.1,3,84,291.0
100|20|0.1,3,85,291.0
100|20|0.1,3,86,291.0
100|20|0.1,3,87,291.0
100|20|0.1,3,88,291.0
100|20|0.1,3,89,291.0
100|20|0.1,3,90,291.0
100|20|0.1,3,91,291.0
100|20|0.1,3,92,291.0
100|20|0.1,3,93,291.0
100|20|0.1,3,94,291.0
100|20|0.1,3,95,291.0
100|20|0.1,3,96,291.0
100|20|0.1,3,97,291.0
100|20|0.1,3,98,291.0
100|20|0.1,3,99,291.0
100|20|0.1,4,0,327.0
100|20|0.1,4,1,327.0
100|20|0.1,4,2,327.0
100|20|0.1,4,3,327.0
100|20|0.1,4,4,327.0
100|20|0.1,4,5,327.0
100|20|0.1,4,6,327.0
100|20|0.1,4,7,327.0
100|20|0.1,4,8,327.0
100|20|0.1,4,9,327.0
100|20|0.1,4,10,327.0
100|20|0.1,4,11,327.0
100|20|0.1,4,12,327.0
100|20|0.1,4,13,327.0
100|20|0.1,4,14,327.0
100|20|0.1,4,15,327.0
100|20|0.1,4,16,327.0
100|20|0.1,4,17,327.0
100|20|0.1,4,18,327.0
100|20|0.1,4,19,327.0
100|20|0.1,4,20,327.0
100|20|0.1,4,21,327.0
100|20|0.1,4,22,327.0
100|20|0.1,4,23,327.0
100|20|0.1,4,24,327.0
100|20|0.1,4,25,327.0
100|20|0.1,4,26,327.0
100|20|0.1,4,27,327.0
100|20|0.1,4,28,327.0
100|20|0.1,4,29,327.0
100|20|0.1,4,30,327.0
100|20|0.1,4,31,327.0
100|20|0.1,4,32,327.0
100|20|0.1,4,33,327.0
100|20|0.1,4,34,327.0
100|20|0.1,4,35,327.0
100|20|0.1,4,36,327.0
100|20|0.1,4,37,327.0
100|20|0.1,4,38,327.0
100|20|0.1,4,39,327.0
100|20|0.1,4,40,327.0
100|20|0.1,4,41,327.0
100|20|0.1,4,42,327.0
100|20|0.1,4,43,327.0
100|20|0.1,4,44,327.0
100|20|0.1,4,45,327.0
100|20|0.1,4,46,327.0
100|20|0.1,4,47,327.0
100|20|0.1,4,48,327.0
100|20|0.1,4,49,327.0
100|20|0.1,4,50,327.0
100|20|0.1,4,51,327.0
100|20|0.1,4,52,327.0
100|20|0.1,4,53,327.0
100|20|0.1,4,54,327.0
100|20|0.1,4,55,327.0
100|20|0.1,4,56,327.0
100|20|0.1,4,57,327.0
100|20|0.1,4,58,327.0
100|20|0.1,4,59,327.0
100|20|0.1,4,60,327.0
100|20|0.1,4,61,327.0
100|20|0.1,4,62,327.0
100|20|0.1,4,63,327.0
100|20|0.1,4,64,327.0
100|20|0.1,4,65,327.0
100|20|0.1,4,66,327.0
100|20|0.1,4,67,327.0
100|20|0.1,4,68,327.0
100|20|0.1,4,69,327.0
100|20|0.1,4,70,327.0
100|20|0.1,4,71,327.0
100|20|0.1,4,72,327.0
100|20|0.1,4,73,327.0
100|20|0.1,4,74,327.0
100|20|0.1,4,75,327.0
100|20|0.1,4,76,327.0
100|20|0.1,4,77,327.0
100|20|0.1,4,78,327.0
100|20|0.1,4,79,327.0
100|20|0.1,4,80,327.0
100|20|0.1,4,81,327.0
100|20|0.1,4,82,327.0
100|20|0.1,4,83,327.0
100|20|0.1,4,84,327.0
100|20|0.1,4,85,327.0
100|20|0.1,4,86,327.0
100|20|0.1,4,87,327.0
100|20|0.1,4,88,327.0
100|20|0.1,4,89,327.0
100|20|0.1,4,90,327.0
100|20|0.1,4,91,327.0
100|20|0.1,4,92,327.0
100|20|0.1,4,93,327.0
100|20|0.1,4,94,327.0
100|20|0.1,4,95,327.0
100|20|0.1,4,96,327.0
100|20|0.1,4,97,327.0
100|20|0.1,4,98,327.0
100|20|0.1,4,99,327.0
100|20|0.1,5,0,291.0
100|20|0.1,5,1,291.0
100|20|0.1,5,2,291.0
100|20|0.1,5,3,291.0
100|20|0.1,5,4,291.0
100|20|0.1,5,5,291.0
100|20|0.1,5,6,291.0
100|20|0.1,5,7,291.0
100|20|0.1,5,8,291.0
100|20|0.1,5,9,291.0
100|20|0.1,5,10,291.0
100|20|0.1,5,11,291.0
100|20|0.1,5,12,291.0
100|20|0.1,5,13,291.0
100|20|0.1,5,14,291.0
100|20|0.1,5,15,291.0
100|20|0.1,5,16,291.0
100|20|0.1,5,17,291.0
100|20|0.1,5,18,291.0
100|20|0.1,5,19,291.0
100|20|0.1,5,20,291.0
100|20|0.1,5,21,291.0
100|20|0.1,5,22,291.0
100|20|0.1,5,23,291.0
100|20|0.1,5,24,291.0
100|20|0.1,5,25,291.0
100|20|0.1,5,26,291.0
100|20|0.1,5,27,291.0
100|20|0.1,5,28,291.0
100|20|0.1,5,29,291.0
100|20|0.1,5,30,291.0
100|20|0.1,5,31,291.0
100|20|0.1,5,32,291.0
100|20|0.1,5,33,291.0
100|20|0.1,5,34,291.0
100|20|0.1,5,35,291.0
100|20|0.1,5,36,291.0
100|20|0.1,5,37,291.0
100|20|0.1,5,38,291.0
100|20|0.1,5,39,291.0
100|20|0.1,5,40,291.0
100|20|0.1,5,41,291.0
100|20|0.1,5,42,291.0
100|20|0.1,5,43,291.0
100|20|0.1,5,44,291.0
100|20|0.1,5,45,291.0
100|20|0.1,5,46,291.0
100|20|0.1,5,47,291.0
100|20|0.1,5,48,291.0
100|20|0.1,5,49,291.0
100|20|0.1,5,50,291.0
100|20|0.1,5,51,291.0
100|20|0.1,5,52,291.0
100|20|0.1,5,53,291.0
100|20|0.1,5,54,291.0
100|20|0.1,5,55,291.0
100|20|0.1,5,56,291.0
100|20|0.1,5,57,291.0
100|20|0.1,5,58,291.0
100|20|0.1,5,59,291.0
100|20|0.1,5,60,291.0
100|20|0.1,5,61,291.0
100|20|0.1,5,62,291.0
100|20|0.1,5,63,291.0
100|20|0.1,5,64,291.0
100|20|0.1,5,65,291.0
100|20|0.1,5,66,291.0
100|20|0.1,5,67,291.0
100|20|0.1,5,68,291.0
100|20|0.1,5,69,291.0
100|20|0.1,5,70,291.0
100|20|0.1,5,71,291.0
100|20|0.1,5,72,291.0
100|20|0.1,5,73,291.0
100|20|0.1,5,74,291.0
100|20|0.1,5,75,291.0
100|20|0.1,5,76,291.0
100|20|0.1,5,77,291.0
100|20|0.1,5,78,291.0
100|20|0.1,5,79,291.0
100|20|0.1,5,80,291.0
100|20|0.1,5,81,291.0
100|20|0.1,5,82,291.0
100|20|0.1,5,83,291.0
100|20|0.1,5,84,291.0
100|20|0.1,5,85,291.0
100|20|0.1,5,86,291.0
100|20|0.1,5,87,291.0
100|20|0.1,5,88,291.0
100|20|0.1,5,89,291.0
100|20|0.1,5,90,291.0
100|20|0.1,5,91,291.0
100|20|0.1,5,92,291.0
100|20|0.1,5,93,291.0
100|20|0.1,5,94,291.0
100|20|0.1,5,95,291.0
100|20|0.1,5,96,291.0
100|20|0.1,5,97,291.0
100|20|0.1,5,98,291.0
100|20|0.1,5,99,291.0
100|20|0.1,6,0,291.0
100|20|0.1,6,1,291.0
100|20|0.1,6,2,291.0
100|20|0.1,6,3,291.0
100|20|0.1,6,4,291.0
100|20|0.1,6,5,291.0
100|20|0.1,6,6,291.0
100|20|0.1,6,7,291.0
100|20|0.1,6,8,291.0
100|20|0.1,6,9,291.0
100|20|0.1,6,10,291.0
100|20|0.1,6,11,291.0
100|20|0.1,6,12,291.0
100|20|0.1,6,13,291.0
100|20|0.1,6,14,291.0
100|20|0.1,6,15,291.0
100|20|0.1,6,16,291.0
100|20|0.1,6,17,291.0
100|20|0.1,6,18,291.0
100|20|0.1,6,19,291.0
100|20|0.1,6,20,291.0
100|20|0.1,6,21,291.0
100|20|0.1,6,22,291.0
100|20|0.1,6,23,291.0
100|20|0.1,6,24,291.0
100|20|0.1,6,25,291.0
100|20|0.1,6,26,291.0
100|20|0.1,6,27,291.0
100|20|0.1,6,28,291.0
100|20|0.1,6,29,291.0
100|20|0.1,6,30,291.0
100|20|0.1,6,31,291.0
100|20|0.1,6,32,291.0
100|20|0.1,6,33,291.0
100|20|0.1,6,34,291.0
100|20|0.1,6,35,291.0
100|20|0.1,6,36,291.0
100|20|0.1,6,37,291.0
100|20|0.1,6,38,291.0
100|20|0.1,6,39,291.0
100|20|0.1,6,40,291.0
100|20|0.1,6,41,291.0
100|20|0.1,6,42,291.0
100|20|0.1,6,43,291.0
100|20|0.1,6,44,291.0
100|20|0.1,6,45,291.0
100|20|0.1,6,46,291.0
100|20|0.1,6,47,291.0
100|20|0.1,6,48,291.0
100|20|0.1,6,49,291.0
100|20|0.1,6,50,291.0
100|20|0.1,6,51,291.0
100|20|0.1,6,52,291.0
100|20|0.1,6,53,291.0
100|20|0.1,6,54,291.0
100|20|0.1,6,55,291.0
100|20|0.1,6,56,291.0
100|20|0.1,6,57,291.0
100|20|0.1,6,58,291.0
100|20|0.1,6,59,291.0
100|20|0.1,6,60,291.0
100|20|0.1,6,61,291.0
100|20|0.1,6,62,291.0
100|20|0.1,6,63,291.0
100|20|0.1,6,64,291.0
100|20|0.1,6,65,291.0
100|20|0.1,6,66,291.0
100|20|0.1,6,67,291.0
100|20|0.1,6,68,291.0
100|20|0.1,6,69,291.0
100|20|0.1,6,70,291.0
100|20|0.1,6,71,291.0
100|20|0.1,6,72,291.0
100|20|0.1,6,73,291.0
100|20|0.1,6,74,291.0
100|20|0.1,6,75,291.0
100|20|0.1,6,76,291.0
100|20|0.1,6,77,291.0
100|20|0.1,6,78,291.0
100|20|0.1,6,79,291.0
100|20|0.1,6,80,291.0
100|20|0.1,6,81,291.0
100|20|0.1,6,82,291.0
100|20|0.1,6,83,291.0
100|20|0.1,6,84,291.0
100|20|0.1,6,85,291.0
100|20|0.1,6,86,291.0
100|20|0.1,6,87,291.0
100|20|0.1,6,88,291.0
100|20|0.1,6,89,291.0
100|20|0.1,6,90,291.0
100|20|0.1,6,91,291.0
100|20|0.1,6,92,291.0
100|20|0.1,6,93,291.0
100|20|0.1,6,94,291.0
100|20|0.1,6,95,291.0
100|20|0.1,6,96,291.0
100|20|0.1,6,97,291.0
100|20|0.1,6,98,291.0
100|20|0.1,6,99,291.0
100|20|0.1,7,0,299.0
100|20|0.1,7,1,299.0
100|20|0.1,7,2,299.0
100|20|0.1,7,3,299.0
100|20|0.1,7,4,299.0
100|20|0.1,7,5,299.0
100|20|0.1,7,6,299.0
100|20|0.1,7,7,299.0
100|20|0.1,7,8,299.0
100|20|0.1,7,9,299.0
100|20|0.1,7,10,299.0
100|20|0.1,7,11,299.0
100|20|0.1,7,12,299.0
100|20|0.1,7,13,299.0
100|20|0.1,7,14,299.0
100|20|0.1,7,15,299.0
100|20|0.1,7,16,299.0
100|20|0.1,7,17,299.0
100|20|0.1,7,18,299.0
100|20|0.1,7,19,299.0
100|20|0.1,7,20,299.0
100|20|0.1,7,21,299.0
100|20|0.1,7,22,299.0
100|20|0.1,7,23,299.0
100|20|0.1,7,24,299.0
100|20|0.1,7,25,299.0
100|20|0.1,7,26,299.0
100|20|0.1,7,27,299.0
100|20|0.1,7,28,299.0
100|20|0.1,7,29,299.0
100|20|0.1,7,30,299.0
100|20|0.1,7,31,299.0
100|20|0.1,7,32,299.0
100|20|0.1,7,33,299.0
100|20|0.1,7,34,299.0
100|20|0.1,7,35,299.0
100|20|0.1,7,36,299.0
100|20|0.1,7,37,299.0
100|20|0.1,7,38,291.0
100|20|0.1,7,39,291.0
100|20|0.1,7,40,291.0
100|20|0.1,7,41,291.0
100|20|0.1,7,42,291.0
100|20|0.1,7,43,291.0
100|20|0.1,7,44,291.0
100|20|0.1,7,45,291.0
100|20|0.1,7,46,291.0
100|20|0.1,7,47,291.0
100|20|0.1,7,48,291.0
100|20|0.1,7,49,291.0
100|20|0.1,7,50,291.0
100|20|0.1,7,51,291.0
100|20|0.1,7,52,291.0
100|20|0.1,7,53,291.0
100|20|0.1,7,54,291.0
100|20|0.1,7,55,291.0
100|20|0.1,7,56,291.0
100|20|0.1,7,57,291.0
100|20|0.1,7,58,291.0
100|20|0.1,7,59,291.0
100|20|0.1,7,60,291.0
100|20|0.1,7,61,291.0
100|20|0.1,7,62,291.0
100|20|0.1,7,63,291.0
100|20|0.1,7,64,291.0
100|20|0.1,7,65,291.0
100|20|0.1,7,66,291.0
100|20|0.1,7,67,291.0
100|20|0.1,7,68,291.0
100|20|0.1,7,69,291.0
100|20|0.1,7,70,291.0
100|20|0.1,7,71,291.0
100|20|0.1,7,72,291.0
100|20|0.1,7,73,291.0
100|20|0.1,7,74,291.0
100|20|0.1,7,75,291.0
100|20|0.1,7,76,291.0
100|20|0.1,7,77,291.0
100|20|0.1,7,78,291.0
100|20|0.1,7,79,291.0
100|20|0.1,7,80,291.0
100|20|0.1,7,81,291.0
100|20|0.1,7,82,291.0
100|20|0.1,7,83,291.0
100|20|0.1,7,84,291.0
100|20|0.1,7,85,291.0
100|20|0.1,7,86,291.0
100|20|0.1,7,87,291.0
100|20|0.1,7,88,291.0
100|20|0.1,7,89,291.0
100|20|0.1,7,90,291.0
100|20|0.1,7,91,291.0
100|20|0.1,7,92,291.0
100|20|0.1,7,93,291.0
100|20|0.1,7,94,291.0
100|20|0.1,7,95,291.0
100|20|0.1,7,96,291.0
100|20|0.1,7,97,291.0
100|20|0.1,7,98,291.0
100|20|0.1,7,99,291.0
100|20|0.1,8,0,291.0
100|20|0.1,8,1,291.0
100|20|0.1,8,2,291.0
100|20|0.1,8,3,291.0
100|20|0.1,8,4,291.0
100|20|0.1,8,5,291.0
100|20|0.1,8,6,291.0
100|20|0.1,8,7,291.0
100|20|0.1,8,8,291.0
100|20|0.1,8,9,291.0
100|20|0.1,8,10,291.0
100|20|0.1,8,11,291.0
100|20|0.1,8,12,291.0
100|20|0.1,8,13,291.0
100|20|0.1,8,14,291.0
100|20|0.1,8,15,291.0
100|20|0.1,8,16,291.0
100|20|0.1,8,17,291.0
100|20|0.1,8,18,291.0
100|20|0.1,8,19,291.0
100|20|0.1,8,20,291.0
100|20|0.1,8,21,291.0
100|20|0.1,8,22,291.0
100|20|0.1,8,23,291.0
100|20|0.1,8,24,291.0
100|20|0.1,8,25,291.0
100|20|0.1,8,26,291.0
100|20|0.1,8,27,291.0
100|20|0.1,8,28,291.0
100|20|0.1,8,29,291.0
100|20|0.1,8,30,291.0
100|20|0.1,8,31,291.0
100|20|0.1,8,32,291.0
100|20|0.1,8,33,291.0
100|20|0.1,8,34,291.0
100|20|0.1,8,35,291.0
100|20|0.1,8,36,291.0
100|20|0.1,8,37,291.0
100|20|0.1,8,38,291.0
100|20|0.1,8,39,291.0
100|20|0.1,8,40,291.0
100|20|0.1,8,41,291.0
100|20|0.1,8,42,291.0
100|20|0.1,8,43,291.0
100|20|0.1,8,44,291.0
100|20|0.1,8,45,291.0
100|20|0.1,8,46,291.0
100|20|0.1,8,47,291.0
100|20|0.1,8,48,291.0
100|20|0.1,8,49,291.0
100|20|0.1,8,50,291.0
100|20|0.1,8,51,291.0
100|20|0.1,8,52,291.0
100|20|0.1,8,53,291.0
100|20|0.1,8,54,291.0
100|20|0.1,8,55,291.0
100|20|0.1,8,56,291.0
100|20|0.1,8,57,291.0
100|20|0.1,8,58,291.0
100|20|0.1,8,59,291.0
100|20|0.1,8,60,291.0
100|20|0.1,8,61,291.0
100|20|0.1,8,62,291.0
100|20|0.1,8,63,291.0
100|20|0.1,8,64,291.0
100|20|0.1,8,65,291.0
100|20|0.1,8,66,291.0
100|20|0.1,8,67,291.0
100|20|0.1,8,68,291.0
100|20|0.1,8,69,291.0
100|20|0.1,8,70,291.0
100|20|0.1,8,71,291.0
100|20|0.1,8,72,291.0
100|20|0.1,8,73,291.0
100|20|0.1,8,74,291.0
100|20|0.1,8,75,291.0
100|20|0.1,8,76,291.0
100|20|0.1,8,77,291.0
100|20|0.1,8,78,291.0
100|20|0.1,8,79,291.0
100|20|0.1,8,80,291.0
100|20|0.1,8,81,291.0
100|20|0.1,8,82,291.0
100|20|0.1,8,83,291.0
100|20|0.1,8,84,291.0
100|20|0.1,8,85,291.0
100|20|0.1,8,86,291.0
100|20|0.1,8,87,291.0
100|20|0.1,8,88,291.0
100|20|0.1,8,89,291.0
100|20|0.1,8,90,291.0
100|20|0.1,8,91,291.0
100|20|0.1,8,92,291.0
100|20|0.1,8,93,291.0
100|20|0.1,8,94,291.0
100|20|0.1,8,95,291.0
100|20|0.1,8,96,291.0
100|20|0.1,8,97,291.0
100|20|0.1,8,98,291.0
100|20|0.1,8,99,291.0
100|20|0.1,9,0,329.0
100|20|0.1,9,1,329.0
100|20|0.1,9,2,329.0
100|20|0.1,9,3,329.0
100|20|0.1,9,4,329.0
100|20|0.1,9,5,329.0
100|20|0.1,9,6,329.0
100|20|0.1,9,7,329.0
100|20|0.1,9,8,329.0
100|20|0.1,9,9,329.0
100|20|0.1,9,10,329.0
100|20|0.1,9,11,329.0
100|20|0.1,9,12,329.0
100|20|0.1,9,13,327.0
100|20|0.1,9,14,327.0
100|20|0.1,9,15,327.0
100|20|0.1,9,16,327.0
100|20|0.1,9,17,327.0
100|20|0.1,9,18,327.0
100|20|0.1,9,19,327.0
100|20|0.1,9,20,327.0
100|20|0.1,9,21,327.0
100|20|0.1,9,22,327.0
100|20|0.1,9,23,327.0
100|20|0.1,9,24,327.0
100|20|0.1,9,25,327.0
100|20|0.1,9,26,327.0
100|20|0.1,9,27,327.0
100|20|0.1,9,28,327.0
100|20|0.1,9,29,327.0
100|20|0.1,9,30,327.0
100|20|0.1,9,31,327.0
100|20|0.1,9,32,327.0
100|20|0.1,9,33,327.0
100|20|0.1,9,34,327.0
100|20|0.1,9,35,327.0
100|20|0.1,9,36,327.0
100|20|0.1,9,37,327.0
100|20|0.1,9,38,327.0
100|20|0.1,9,39,327.0
100|20|0.1,9,40,327.0
100|20|0.1,9,41,327.0
100|20|0.1,9,42,327.0
100|20|0.1,9,43,327.0
100|20|0.1,9,44,327.0
100|20|0.1,9,45,327.0
100|20|0.1,9,46,327.0
100|20|0.1,9,47,327.0
100|20|0.1,9,48,327.0
100|20|0.1,9,49,327.0
100|20|0.1,9,50,327.0
100|20|0.1,9,51,327.0
100|20|0.1,9,52,327.0
100|20|0.1,9,53,327.0
100|20|0.1,9,54,327.0
100|20|0.1,9,55,327.0
100|20|0.1,9,56,327.0
100|20|0.1,9,57,327.0
100|20|0.1,9,58,327.0
100|20|0.1,9,59,327.0
100|20|0.1,9,60,327.0
100|20|0.1,9,61,327.0
100|20|0.1,9,62,327.0
100|20|0.1,9,63,327.0
100|20|0.1,9,64,327.0
100|20|0.1,9,65,327.0
100|20|0.1,9,66,327.0
100|20|0.1,9,67,327.0
100|20|0.1,9,68,327.0
100|20|0.1,9,69,327.0
100|20|0.1,9,70,327.0
100|20|0.1,9,71,327.0
100|20|0.1,9,72,327.0
100|20|0.1,9,73,327.0
100|20|0.1,9,74,327.0
100|20|0.1,9,75,327.0
100|20|0.1,9,76,327.0
100|20|0.1,9,77,327.0
100|20|0.1,9,78,327.0
100|20|0.1,9,79,327.0
100|20|0.1,9,80,327.0
100|20|0.1,9,81,327.0
100|20|0.1,9,82,327.0
100|20|0.1,9,83,327.0
100|20|0.1,9,84,327.0
100|20|0.1,9,85,327.0
100|20|0.1,9,86,327.0
100|20|0.1,9,87,327.0
100|20|0.1,9,88,327.0
100|20|0.1,9,89,327.0
100|20|0.1,9,90,327.0
100|20|0.1,9,91,327.0
100|20|0.1,9,92,327.0
100|20|0.1,9,93,327.0
100|20|0.1,9,94,327.0
100|20|0.1,9,95,327.0
100|20|0.1,9,96,327.0
100|20|0.1,9,97,327.0
100|20|0.1,9,98,327.0
100|20|0.1,9,99,327.0
20|50|0.01,0,0,299.0
20|50|0.01,0,1,299.0
20|50|0.01,0,2,299.0
20|50|0.01,0,3,299.0
20|50|0.01,0,4,299.0
20|50|0.01,0,5,299.0
20|50|0.01,0,6,299.0
20|50|0.01,0,7,299.0
20|50|0.01,0,8,299.0
20|50|0.01,0,9,299.0
20|50|0.01,0,10,299.0
20|50|0.01,0,11,299.0
20|50|0.01,0,12,299.0
20|50|0.01,0,13,299.0
20|50|0.01,0,14,299.0
20|50|0.01,0,15,299.0
20|50|0.01,0,16,295.0
20|50|0.01,0,17,295.0
20|50|0.01,0,18,291.0
20|50|0.01,0,19,291.0
20|50|0.01,1,0,299.0
20|50|0.01,1,1,299.0
20|50|0.01,1,2,299.0
20|50|0.01,1,3,299.0
20|50|0.01,1,4,299.0
20|50|0.01,1,5,299.0
20|50|0.01,1,6,299.0
20|50|0.01,1,7,299.0
20|50|0.01,1,8,299.0
20|50|0.01,1,9,299.0
20|50|0.01,1,10,299.0
20|50|0.01,1,11,299.0
20|50|0.01,1,12,291.0
20|50|0.01,1,13,291.0
20|50|0.01,1,14,291.0
20|50|0.01,1,15,291.0
20|50|0.01,1,16,291.0
20|50|0.01,1,17,291.0
20|50|0.01,1,18,291.0
20|50|0.01,1,19,291.0
20|50|0.01,2,0,291.0
20|50|0.01,2,1,291.0
20|50|0.01,2,2,291.0
20|50|0.01,2,3,291.0
20|50|0.01,2,4,291.0
20|50|0.01,2,5,291.0
20|50|0.01,2,6,291.0
20|50|0.01,2,7,291.0
20|50|0.01,2,8,291.0
20|50|0.01,2,9,291.0
20|50|0.01,2,10,291.0
20|50|0.01,2,11,291.0
20|50|0.01,2,12,291.0
20|50|0.01,2,13,291.0
20|50|0.01,2,14,291.0
20|50|0.01,2,15,291.0
20|50|0.01,2,16,291.0
20|50|0.01,2,17,291.0
20|50|0.01,2,18,291.0
20|50|0.01,2,19,291.0
20|50|0.01,3,0,291.0
20|50|0.01,3,1,291.0
20|50|0.01,3,2,291.0
20|50|0.01,3,3,291.0
20|50|0.01,3,4,291.0
20|50|0.01,3,5,291.0
20|50|0.01,3,6,291.0
20|50|0.01,3,7,291.0
20|50|0.01,3,8,291.0
20|50|0.01,3,9,291.0
20|50|0.01,3,10,291.0
20|50|0.01,3,11,291.0
20|50|0.01,3,12,291.0
20|50|0.01,3,13,291.0
20|50|0.01,3,14,291.0
20|50|0.01,3,15,291.0
20|50|0.01,3,16,291.0
20|50|0.01,3,17,291.0
20|50|0.01,3,18,291.0
20|50|0.01,3,19,291.0
20|50|0.01,4,0,317.0
20|50|0.01,4,1,317.0
20|50|0.01,4,2,317.0
20|50|0.01,4,3,317.0
20|50|0.01,4,4,317.0
20|50|0.01,4,5,317.0
20|50|0.01,4,6,317.0
20|50|0.01,4,7,315.0
20|50|0.01,4,8,315.0
20|50|0.01,4,9,315.0
20|50|0.01,4,10,315.0
20|50|0.01,4,11,315.0
20|50|0.01,4,12,291.0
20|50|0.01,4,13,291.0
20|50|0.01,4,14,291.0
20|50|0.01,4,15,291.0
20|50|0.01,4,16,291.0
20|50|0.01,4,17,291.0
20|50|0.01,4,18,291.0
20|50|0.01,4,19,291.0
20|50|0.01,5,0,291.0
20|50|0.01,5,1,291.0
