n_gen|n_ind|mutate_rate,it,gen,best
100|20|0.01,0,77,356.0
100|20|0.01,0,78,356.0
100|20|0.01,0,79,356.0
100|20|0.01,0,80,356.0
100|20|0.01,0,81,356.0
100|20|0.01,0,82,356.0
100|20|0.01,0,83,356.0
100|20|0.01,0,84,356.0
100|20|0.01,0,85,356.0
100|20|0.01,0,86,356.0
100|20|0.01,0,87,356.0
100|20|0.01,0,88,356.0
100|20|0.01,0,89,356.0
100|20|0.01,0,90,356.0
100|20|0.01,0,91,356.0
100|20|0.01,0,92,356.0
100|20|0.01,0,93,356.0
100|20|0.01,0,94,356.0
100|20|0.01,0,95,356.0
100|20|0.01,0,96,356.0
100|20|0.01,0,97,356.0
100|20|0.01,0,98,356.0
100|20|0.01,0,99,356.0
100|20|0.01,1,0,544.0
100|20|0.01,1,1,507.0
100|20|0.01,1,2,426.0
100|20|0.01,1,3,426.0
100|20|0.01,1,4,426.0
100|20|0.01,1,5,426.0
100|20|0.01,1,6,426.0
100|20|0.01,1,7,426.0
100|20|0.01,1,8,426.0
100|20|0.01,1,9,426.0
100|20|0.01,1,10,426.0
100|20|0.01,1,11,426.0
100|20|0.01,1,12,426.0
100|20|0.01,1,13,426.0
100|20|0.01,1,14,426.0
100|20|0.01,1,15,425.0
100|20|0.01,1,16,425.0
100|20|0.01,1,17,425.0
100|20|0.01,1,18,425.0
100|20|0.01,1,19,425.0
100|20|0.01,1,20,425.0
100|20|0.01,1,21,425.0
100|20|0.01,1,22,425.0
100|20|0.01,1,23,425.0
100|20|0.01,1,24,425.0
100|20|0.01,1,25,409.0
100|20|0.01,1,26,409.0
100|20|0.01,1,27,409.0
100|20|0.01,1,28,409.0
100|20|0.01,1,29,409.0
100|20|0.01,1,30,409.0
100|20|0.01,1,31,409.0
100|20|0.01,1,32,409.0
100|20|0.01,1,33,409.0
100|20|0.01,1,34,409.0
100|20|0.01,1,35,409.0
100|20|0.01,1,36,409.0
100|20|0.01,1,37,409.0
100|20|0.01,1,38,409.0
100|20|0.01,1,39,409.0
100|20|0.01,1,40,409.0
100|20|0.01,1,41,409.0
100|20|0.01,1,42,409.0
100|20|0.01,1,43,409.0
100|20|0.01,1,44,409.0
100|20|0.01,1,45,409.0
100|20|0.01,1,46,409.0
100|20|0.01,1,47,409.0
100|20|0.01,1,48,409.0
100|20|0.01,1,49,409.0
100|20|0.01,1,50,409.0
100|20|0.01,1,51,409.0
100|20|0.01,1,52,409.0
100|20|0.01,1,53,409.0
100|20|0.01,1,54,409.0
100|20|0.01,1,55,401.0
100|20|0.01,1,56,401.0
100|20|0.01,1,57,401.0
100|20|0.01,1,58,401.0
100|20|0.01,1,59,399.0
100|20|0.01,1,60,399.0
100|20|0.01,1,61,399.0
100|20|0.01,1,62,399.0
100|20|0.01,1,63,399.0
100|20|0.01,1,64,399.0
100|20|0.01,1,65,399.0
100|20|0.01,1,66,365.0
100|20|0.01,1,67,365.0
100|20|0.01,1,68,365.0
100|20|0.01,1,69,365.0
100|20|0.01,1,70,365.0
100|20|0.01,1,71,365.0
100|20|0.01,1,72,365.0
100|20|0.01,1,73,365.0
100|20|0.01,1,74,365.0
100|20|0.01,1,75,365.0
100|20|0.01,1,76,365.0
100|20|0.01,1,77,365.0
100|20|0.01,1,78,365.0
100|20|0.01,1,79,365.0
100|20|0.01,1,80,365.0
100|20|0.01,1,81,365.0
100|20|0.01,1,82,365.0
100|20|0.01,1,83,365.0
100|20|0.01,1,84,365.0
100|20|0.01,1,85,365.0
100|20|0.01,1,86,365.0
100|20|0.01,1,87,365.0
100|20|0.01,1,88,365.0
100|20|0.01,1,89,365.0
100|20|0.01,1,90,365.0
100|20|0.01,1,91,365.0
100|20|0.01,1,92,365.0
100|20|0.01,1,93,365.0
100|20|0.01,1,94,365.0
100|20|0.01,1,95,365.0
100|20|0.01,1,96,365.0
100|20|0.01,1,97,365.0
100|20|0.01,1,98,365.0
100|20|0.01,1,99,365.0
100|20|0.01,2,0,527.0
100|20|0.01,2,1,527.0
100|20|0.01,2,2,527.0
100|20|0.01,2,3,527.0
100|20|0.01,2,4,513.0
100|20|0.01,2,5,490.0
100|20|0.01,2,6,490.0
100|20|0.01,2,7,490.0
100|20|0.01,2,8,487.0
100|20|0.01,2,9,466.0
100|20|0.01,2,10,462.0
100|20|0.01,2,11,446.0
100|20|0.01,2,12,446.0
100|20|0.01,2,13,444.0
100|20|0.01,2,14,444.0
100|20|0.01,2,15,437.0
100|20|0.01,2,16,429.0
100|20|0.01,2,17,426.0
100|20|0.01,2,18,421.0
100|20|0.01,2,19,421.0
100|20|0.01,2,20,408.0
100|20|0.01,2,21,408.0
100|20|0.01,2,22,408.0
100|20|0.01,2,23,408.0
100|20|0.01,2,24,408.0
100|20|0.01,2,25,408.0
100|20|0.01,2,26,408.0
100|20|0.01,2,27,408.0
100|20|0.01,2,28,397.0
100|20|0.01,2,29,397.0
100|20|0.01,2,30,397.0
100|20|0.01,2,31,397.0
100|20|0.01,2,32,397.0
100|20|0.01,2,33,386.0
100|20|0.01,2,34,386.0
100|20|0.01,2,35,386.0
100|20|0.01,2,36,378.0
100|20|0.01,2,37,378.0
100|20|0.01,2,38,378.0
100|20|0.01,2,39,378.0
100|20|0.01,2,40,378.0
100|20|0.01,2,41,378.0
100|20|0.01,2,42,378.0
100|20|0.01,2,43,378.0
100|20|0.01,2,44,378.0
100|20|0.01,2,45,378.0
100|20|0.01,2,46,378.0
100|20|0.01,2,47,378.0
100|20|0.01,2,48,378.0
100|20|0.01,2,49,378.0
100|20|0.01,2,50,378.0
100|20|0.01,2,51,378.0
100|20|0.01,2,52,378.0
100|20|0.01,2,53,378.0
100|20|0.01,2,54,378.0
100|20|0.01,2,55,378.0
100|20|0.01,2,56,378.0
100|20|0.01,2,57,378.0
100|20|0.01,2,58,378.0
100|20|0.01,2,59,378.0
100|20|0.01,2,60,378.0
100|20|0.01,2,61,378.0
100|20|0.01,2,62,378.0
100|20|0.01,2,63,378.0
100|20|0.01,2,64,378.0
100|20|0.01,2,65,378.0
100|20|0.01,2,66,378.0
100|20|0.01,2,67,378.0
100|20|0.01,2,68,378.0
100|20|0.01,2,69,378.0
100|20|0.01,2,70,378.0
100|20|0.01,2,71,378.0
100|20|0.01,2,72,378.0
100|20|0.01,2,73,378.0
100|20|0.01,2,74,378.0
100|20|0.01,2,75,378.0
100|20|0.01,2,76,378.0
100|20|0.01,2,77,378.0
100|20|0.01,2,78,378.0
100|20|0.01,2,79,378.0
100|20|0.01,2,80,378.0
100|20|0.01,2,81,378.0
100|20|0.01,2,82,378.0
100|20|0.01,2,83,378.0
100|20|0.01,2,84,378.0
100|20|0.01,2,85,378.0
100|20|0.01,2,86,378.0
100|20|0.01,2,87,378.0
100|20|0.01,2,88,378.0
100|20|0.01,2,89,378.0
100|20|0.01,2,90,378.0
100|20|0.01,2,91,378.0
100|20|0.01,2,92,378.0
100|20|0.01,2,93,378.0
100|20|0.01,2,94,378.0
100|20|0.01,2,95,378.0
100|20|0.01,2,96,378.0
100|20|0.01,2,97,378.0
100|20|0.01,2,98,378.0
100|20|0.01,2,99,378.0
100|20|0.01,3,0,551.0
100|20|0.01,3,1,551.0
100|20|0.01,3,2,543.0
100|20|0.01,3,3,493.0
100|20|0.01,3,4,493.0
100|20|0.01,3,5,493.0
100|20|0.01,3,6,493.0
100|20|0.01,3,7,474.0
100|20|0.01,3,8,474.0
100|20|0.01,3,9,474.0
100|20|0.01,3,10,474.0
100|20|0.01,3,11,474.0
100|20|0.01,3,12,474.0
100|20|0.01,3,13,474.0
100|20|0.01,3,14,474.0
100|20|0.01,3,15,468.0
100|20|0.01,3,16,468.0
100|20|0.01,3,17,468.0
100|20|0.01,3,18,466.0
100|20|0.01,3,19,466.0
100|20|0.01,3,20,466.0
100|20|0.01,3,21,441.0
100|20|0.01,3,22,441.0
100|20|0.01,3,23,441.0
100|20|0.01,3,24,441.0
100|20|0.01,3,25,441.0
100|20|0.01,3,26,441.0
100|20|0.01,3,27,441.0
100|20|0.01,3,28,441.0
100|20|0.01,3,29,441.0
100|20|0.01,3,30,441.0
100|20|0.01,3,31,441.0
100|20|0.01,3,32,441.0
100|20|0.01,3,33,441.0
100|20|0.01,3,34,441.0
100|20|0.01,3,35,441.0
100|20|0.01,3,36,441.0
100|20|0.01,3,37,441.0
100|20|0.01,3,38,441.0
100|20|0.01,3,39,441.0
100|20|0.01,3,40,441.0
100|20|0.01,3,41,441.0
100|20|0.01,3,42,441.0
100|20|0.01,3,43,433.0
100|20|0.01,3,44,433.0
100|20|0.01,3,45,433.0
100|20|0.01,3,46,433.0
100|20|0.01,3,47,433.0
100|20|0.01,3,48,433.0
100|20|0.01,3,49,433.0
100|20|0.01,3,50,433.0
100|20|0.01,3,51,433.0
100|20|0.01,3,52,433.0
100|20|0.01,3,53,433.0
100|20|0.01,3,54,433.0
100|20|0.01,3,55,433.0
100|20|0.01,3,56,433.0
100|20|0.01,3,57,433.0
100|20|0.01,3,58,433.0
100|20|0.01,3,59,433.0
100|20|0.01,3,60,433.0
100|20|0.01,3,61,433.0
100|20|0.01,3,62,433.0
100|20|0.01,3,63,433.0
100|20|0.01,3,64,433.0
100|20|0.01,3,65,433.0
100|20|0.01,3,66,433.0
100|20|0.01,3,67,433.0
100|20|0.01,3,68,433.0
100|20|0.01,3,69,433.0
100|20|0.01,3,70,433.0
100|20|0.01,3,71,433.0
100|20|0.01,3,72,433.0
100|20|0.01,3,73,433.0
100|20|0.01,3,74,433.0
100|20|0.01,3,75,433.0
100|20|0.01,3,76,433.0
100|20|0.01,3,77,433.0
100|20|0.01,3,78,433.0
100|20|0.01,3,79,433.0
100|20|0.01,3,80,433.0
100|20|0.01,3,81,433.0
100|20|0.01,3,82,433.0
100|20|0.01,3,83,433.0
100|20|0.01,3,84,433.0
100|20|0.01,3,85,433.0
100|20|0.01,3,86,433.0
100|20|0.01,3,87,433.0
100|20|0.01,3,88,433.0
100|20|0.01,3,89,433.0
100|20|0.01,3,90,433.0
100|20|0.01,3,91,433.0
100|20|0.01,3,92,433.0
100|20|0.01,3,93,433.0
100|20|0.01,3,94,433.0
100|20|0.01,3,95,433.0
100|20|0.01,3,96,433.0
100|20|0.01,3,97,433.0
100|20|0.01,3,98,433.0
100|20|0.01,3,99,433.0
100|20|0.01,4,0,571.0
100|20|0.01,4,1,571.0
100|20|0.01,4,2,551.0
100|20|0.01,4,3,541.0
100|20|0.01,4,4,541.0
100|20|0.01,4,5,517.0
100|20|0.01,4,6,499.0
100|20|0.01,4,7,494.0
100|20|0.01,4,8,494.0
100|20|0.01,4,9,494.0
100|20|0.01,4,10,477.0
100|20|0.01,4,11,472.0
100|20|0.01,4,12,466.0
100|20|0.01,4,13,465.0
100|20|0.01,4,14,445.0
100|20|0.01,4,15,445.0
100|20|0.01,4,16,445.0
100|20|0.01,4,17,445.0
100|20|0.01,4,18,445.0
100|20|0.01,4,19,445.0
100|20|0.01,4,20,445.0
100|20|0.01,4,21,438.0
100|20|0.01,4,22,438.0
100|20|0.01,4,23,438.0
100|20|0.01,4,24,438.0
100|20|0.01,4,25,438.0
100|20|0.01,4,26,436.0
100|20|0.01,4,27,436.0
100|20|0.01,4,28,436.0
100|20|0.01,4,29,434.0
100|20|0.01,4,30,434.0
100|20|0.01,4,31,434.0
100|20|0.01,4,32,430.0
100|20|0.01,4,33,423.0
100|20|0.01,4,34,423.0
100|20|0.01,4,35,423.0
100|20|0.01,4,36,423.0
100|20|0.01,4,37,423.0
100|20|0.01,4,38,423.0
100|20|0.01,4,39,423.0
100|20|0.01,4,40,423.0
100|20|0.01,4,41,423.0
100|20|0.01,4,42,423.0
100|20|0.01,4,43,423.0
100|20|0.01,4,44,423.0
100|20|0.01,4,45,423.0
100|20|0.01,4,46,423.0
100|20|0.01,4,47,423.0
100|20|0.01,4,48,423.0
100|20|0.01,4,49,423.0
100|20|0.01,4,50,423.0
100|20|0.01,4,51,423.0
100|20|0.01,4,52,423.0
100|20|0.01,4,53,423.0
100|20|0.01,4,54,423.0
100|20|0.01,4,55,423.0
100|20|0.01,4,56,423.0
100|20|0.01,4,57,423.0
100|20|0.01,4,58,423.0
100|20|0.01,4,59,423.0
100|20|0.01,4,60,423.0
100|20|0.01,4,61,423.0
100|20|0.01,4,62,423.0
100|20|0.01,4,63,423.0
100|20|0.01,4,64,423.0
100|20|0.01,4,65,423.0
100|20|0.01,4,66,423.0
100|20|0.01,4,67,423.0
100|20|0.01,4,68,423.0
100|20|0.01,4,69,423.0
100|20|0.01,4,70,423.0
100|20|0.01,4,71,423.0
100|20|0.01,4,72,423.0
100|20|0.01,4,73,423.0
100|20|0.01,4,74,423.0
100|20|0.01,4,75,423.0
100|20|0.01,4,76,423.0
100|20|0.01,4,77,423.0
100|20|0.01,4,78,423.0
100|20|0.01,4,79,423.0
100|20|0.01,4,80,423.0
100|20|0.01,4,81,423.0
100|20|0.01,4,82,423.0
100|20|0.01,4,83,423.0
100|20|0.01,4,84,423.0
100|20|0.01,4,85,423.0
100|20|0.01,4,86,423.0
100|20|0.01,4,87,423.0
100|20|0.01,4,88,423.0
100|20|0.01,4,89,423.0
100|20|0.01,4,90,423.0
100|20|0.01,4,91,423.0
100|20|0.01,4,92,423.0
100|20|0.01,4,93,423.0
100|20|0.01,4,94,423.0
100|20|0.01,4,95,423.0
100|20|0.01,4,96,423.0
100|20|0.01,4,97,423.0
100|20|0.01,4,98,423.0
100|20|0.01,4,99,423.0
100|20|0.01,5,0,560.0
100|20|0.01,5,1,560.0
100|20|0.01,5,2,560.0
100|20|0.01,5,3,523.0
100|20|0.01,5,4,523.0
100|20|0.01,5,5,509.0
100|20|0.01,5,6,509.0
100|20|0.01,5,7,494.0
100|20|0.01,5,8,494.0
100|20|0.01,5,9,494.0
100|20|0.01,5,10,491.0
100|20|0.01,5,11,490.0
100|20|0.01,5,12,472.0
100|20|0.01,5,13,472.0
100|20|0.01,5,14,443.0
100|20|0.01,5,15,443.0
100|20|0.01,5,16,417.0
100|20|0.01,5,17,417.0
100|20|0.01,5,18,417.0
100|20|0.01,5,19,417.0
100|20|0.01,5,20,417.0
100|20|0.01,5,21,417.0
100|20|0.01,5,22,417.0
100|20|0.01,5,23,417.0
100|20|0.01,5,24,417.0
100|20|0.01,5,25,417.0
100|20|0.01,5,26,417.0
100|20|0.01,5,27,417.0
100|20|0.01,5,28,417.0
100|20|0.01,5,29,417.0
100|20|0.01,5,30,417.0
100|20|0.01,5,31,410.0
100|20|0.01,5,32,394.0
100|20|0.01,5,33,390.0
100|20|0.01,5,34,390.0
100|20|0.01,5,35,390.0
100|20|0.01,5,36,390.0
100|20|0.01,5,37,386.0
100|20|0.01,5,38,386.0
100|20|0.01,5,39,386.0
100|20|0.01,5,40,386.0
100|20|0.01,5,41,386.0
100|20|0.01,5,42,386.0
100|20|0.01,5,43,386.0
100|20|0.01,5,44,386.0
100|20|0.01,5,45,386.0
100|20|0.01,5,46,365.0
100|20|0.01,5,47,365.0
100|20|0.01,5,48,365.0
100|20|0.01,5,49,365.0
100|20|0.01,5,50,365.0
100|20|0.01,5,51,365.0
100|20|0.01,5,52,365.0
100|20|0.01,5,53,365.0
100|20|0.01,5,54,365.0
100|20|0.01,5,55,365.0
100|20|0.01,5,56,365.0
100|20|0.01,5,57,365.0
100|20|0.01,5,58,365.0
100|20|0.01,5,59,365.0
100|20|0.01,5,60,365.0
100|20|0.01,5,61,365.0
100|20|0.01,5,62,365.0
100|20|0.01,5,63,365.0
100|20|0.01,5,64,365.0
100|20|0.01,5,65,365.0
100|20|0.01,5,66,365.0
100|20|0.01,5,67,365.0
100|20|0.01,5,68,365.0
100|20|0.01,5,69,365.0
100|20|0.01,5,70,365.0
100|20|0.01,5,71,365.0
100|20|0.01,5,72,365.0
100|20|0.01,5,73,365.0
100|20|0.01,5,74,365.0
100|20|0.01,5,75,365.0
100|20|0.01,5,76,365.0
100|20|0.01,5,77,365.0
100|20|0.01,5,78,365.0
100|20|0.01,5,79,365.0
100|20|0.01,5,80,365.0
100|20|0.01,5,81,365.0
100|20|0.01,5,82,365.0
100|20|0.01,5,83,365.0
100|20|0.01,5,84,365.0
100|20|0.01,5,85,365.0
100|20|0.01,5,86,365.0
100|20|0.01,5,87,365.0
100|20|0.01,5,88,365.0
100|20|0.01,5,89,365.0
100|20|0.01,5,90,365.0
100|20|0.01,5,91,365.0
100|20|0.01,5,92,365.0
100|20|0.01,5,93,365.0
100|20|0.01,5,94,365.0
100|20|0.01,5,95,365.0
100|20|0.01,5,96,365.0
100|20|0.01,5,97,365.0
100|20|0.01,5,98,365.0
100|20|0.01,5,99,365.0
100|20|0.01,6,0,540.0
100|20|0.01,6,1,467.0
100|20|0.01,6,2,467.0
100|20|0.01,6,3,467.0
100|20|0.01,6,4,467.0
100|20|0.01,6,5,464.0
100|20|0.01,6,6,464.0
100|20|0.01,6,7,464.0
100|20|0.01,6,8,453.0
100|20|0.01,6,9,438.0
100|20|0.01,6,10,438.0
100|20|0.01,6,11,438.0
100|20|0.01,6,12,438.0
100|20|0.01,6,13,421.0
100|20|0.01,6,14,421.0
100|20|0.01,6,15,421.0
100|20|0.01,6,16,421.0
100|20|0.01,6,17,421.0
100|20|0.01,6,18,421.0
100|20|0.01,6,19,421.0
100|20|0.01,6,20,421.0
100|20|0.01,6,21,405.0
100|20|0.01,6,22,398.0
100|20|0.01,6,23,398.0
100|20|0.01,6,24,390.0
100|20|0.01,6,25,353.0
100|20|0.01,6,26,353.0
100|20|0.01,6,27,353.0
100|20|0.01,6,28,353.0
100|20|0.01,6,29,353.0
100|20|0.01,6,30,353.0
100|20|0.01,6,31,353.0
100|20|0.01,6,32,353.0
100|20|0.01,6,33,353.0
100|20|0.01,6,34,353.0
100|20|0.01,6,35,353.0
100|20|0.01,6,36,353.0
100|20|0.01,6,37,353.0
100|20|0.01,6,38,353.0
100|20|0.01,6,39,351.0
100|20|0.01,6,40,351.0
100|20|0.01,6,41,351.0
100|20|0.01,6,42,343.0
100|20|0.01,6,43,343.0
100|20|0.01,6,44,335.0
100|20|0.01,6,45,335.0
100|20|0.01,6,46,335.0
100|20|0.01,6,47,335.0
100|20|0.01,6,48,335.0
100|20|0.01,6,49,335.0
100|20|0.01,6,50,335.0
100|20|0.01,6,51,335.0
100|20|0.01,6,52,335.0
100|20|0.01,6,53,335.0
100|20|0.01,6,54,335.0
100|20|0.01,6,55,335.0
100|20|0.01,6,56,335.0
100|20|0.01,6,57,335.0
100|20|0.01,6,58,335.0
100|20|0.01,6,59,335.0
100|20|0.01,6,60,335.0
100|20|0.01,6,61,335.0
100|20|0.01,6,62,335.0
100|20|0.01,6,63,335.0
100|20|0.01,6,64,335.0
100|20|0.01,6,65,335.0
100|20|0.01,6,66,335.0
100|20|0.01,6,67,335.0
100|20|0.01,6,68,335.0
100|20|0.01,6,69,335.0
100|20|0.01,6,70,335.0
100|20|0.01,6,71,335.0
100|20|0.01,6,72,335.0
100|20|0.01,6,73,335.0
100|20|0.01,6,74,335.0
100|20|0.01,6,75,335.0
100|20|0.01,6,76,335.0
100|20|0.01,6,77,335.0
100|20|0.01,6,78,335.0
100|20|0.01,6,79,335.0
100|20|0.01,6,80,335.0
100|20|0.01,6,81,335.0
100|20|0.01,6,82,335.0
100|20|0.01,6,83,335.0
100|20|0.01,6,84,335.0
100|20|0.01,6,85,335.0
100|20|0.01,6,86,335.0
100|20|0.01,6,87,335.0
100|20|0.01,6,88,335.0
100|20|0.01,6,89,335.0
100|20|0.01,6,90,335.0
100|20|0.01,6,91,335.0
100|20|0.01,6,92,335.0
100|20|0.01,6,93,335.0
100|20|0.01,6,94,335.0
100|20|0.01,6,95,335.0
100|20|0.01,6,96,335.0
100|20|0.01,6,97,335.0
100|20|0.01,6,98,335.0
100|20|0.01,6,99,335.0
100|20|0.01,7,0,586.0
100|20|0.01,7,1,564.0
100|20|0.01,7,2,545.0
100|20|0.01,7,3,526.0
100|20|0.01,7,4,506.0
100|20|0.01,7,5,498.0
100|20|0.01,7,6,480.0
100|20|0.01,7,7,480.0
100|20|0.01,7,8,480.0
100|20|0.01,7,9,475.0
100|20|0.01,7,10,475.0
100|20|0.01,7,11,449.0
100|20|0.01,7,12,449.0
100|20|0.01,7,13,449.0
100|20|0.01,7,14,448.0
100|20|0.01,7,15,401.0
100|20|0.01,7,16,401.0
100|20|0.01,7,17,401.0
100|20|0.01,7,18,400.0
100|20|0.01,7,19,400.0
100|20|0.01,7,20,400.0
100|20|0.01,7,21,370.0
100|20|0.01,7,22,370.0
100|20|0.01,7,23,370.0
100|20|0.01,7,24,370.0
100|20|0.01,7,25,370.0
100|20|0.01,7,26,370.0
100|20|0.01,7,27,370.0
100|20|0.01,7,28,370.0
100|20|0.01,7,29,370.0
100|20|0.01,7,30,370.0
100|20|0.01,7,31,370.0
100|20|0.01,7,32,370.0
100|20|0.01,7,33,370.0
100|20|0.01,7,34,370.0
100|20|0.01,7,35,370.0
100|20|0.01,7,36,370.0
100|20|0.01,7,37,370.0
100|20|0.01,7,38,370.0
100|20|0.01,7,39,370.0
100|20|0.01,7,40,370.0
100|20|0.01,7,41,370.0
100|20|0.01,7,42,370.0
100|20|0.01,7,43,370.0
100|20|0.01,7,44,370.0
100|20|0.01,7,45,370.0
100|20|0.01,7,46,370.0
100|20|0.01,7,47,370.0
100|20|0.01,7,48,370.0
100|20|0.01,7,49,370.0
100|20|0.01,7,50,370.0
100|20|0.01,7,51,370.0
100|20|0.01,7,52,370.0
100|20|0.01,7,53,370.0
100|20|0.01,7,54,370.0
100|20|0.01,7,55,370.0
100|20|0.01,7,56,370.0
100|20|0.01,7,57,370.0
100|20|0.01,7,58,370.0
100|20|0.01,7,59,370.0
100|20|0.01,7,60,370.0
100|20|0.01,7,61,370.0
100|20|0.01,7,62,370.0
100|20|0.01,7,63,370.0
100|20|0.01,7,64,370.0
100|20|0.01,7,65,370.0
100|20|0.01,7,66,370.0
100|20|0.01,7,67,370.0
100|20|0.01,7,68,370.0
100|20|0.01,7,69,370.0
100|20|0.01,7,70,370.0
100|20|0.01,7,71,370.0
100|20|0.01,7,72,370.0
100|20|0.01,7,73,370.0
100|20|0.01,7,74,370.0
100|20|0.01,7,75,370.0
100|20|0.01,7,76,370.0
100|20|0.01,7,77,370.0
100|20|0.01,7,78,370.0
100|20|0.01,7,79,370.0
100|20|0.01,7,80,370.0
100|20|0.01,7,81,370.0
100|20|0.01,7,82,370.0
100|20|0.01,7,83,370.0
100|20|0.01,7,84,370.0
100|20|0.01,7,85,370.0
100|20|0.01,7,86,370.0
100|20|0.01,7,87,370.0
100|20|0.01,7,88,370.0
100|20|0.01,7,89,370.0
100|20|0.01,7,90,370.0
100|20|0.01,7,91,370.0
100|20|0.01,7,92,370.0
100|20|0.01,7,93,370.0
100|20|0.01,7,94,370.0
100|20|0.01,7,95,370.0
100|20|0.01,7,96,370.0
100|20|0.01,7,97,370.0
100|20|0.01,7,98,370.0
100|20|0.01,7,99,370.0
100|20|0.01,8,0,616.0
100|20|0.01,8,1,534.0
100|20|0.01,8,2,534.0
100|20|0.01,8,3,534.0
100|20|0.01,8,4,534.0
100|20|0.01,8,5,534.0
100|20|0.01,8,6,476.0
100|20|0.01,8,7,476.0
100|20|0.01,8,8,476.0
100|20|0.01,8,9,476.0
100|20|0.01,8,10,470.0
100|20|0.01,8,11,456.0
100|20|0.01,8,12,456.0
100|20|0.01,8,13,456.0
100|20|0.01,8,14,442.0
100|20|0.01,8,15,442.0
100|20|0.01,8,16,415.0
100|20|0.01,8,17,391.0
100|20|0.01,8,18,391.0
100|20|0.01,8,19,391.0
100|20|0.01,8,20,391.0
100|20|0.01,8,21,391.0
100|20|0.01,8,22,391.0
100|20|0.01,8,23,391.0
100|20|0.01,8,24,391.0
100|20|0.01,8,25,391.0
100|20|0.01,8,26,391.0
100|20|0.01,8,27,391.0
100|20|0.01,8,28,391.0
100|20|0.01,8,29,391.0
100|20|0.01,8,30,388.0
100|20|0.01,8,31,388.0
100|20|0.01,8,32,388.0
100|20|0.01,8,33,385.0
100|20|0.01,8,34,385.0
100|20|0.01,8,35,385.0
100|20|0.01,8,36,385.0
100|20|0.01,8,37,385.0
100|20|0.01,8,38,385.0
100|20|0.01,8,39,385.0
100|20|0.01,8,40,385.0
100|20|0.01,8,41,385.0
100|20|0.01,8,42,385.0
100|20|0.01,8,43,385.0
100|20|0.01,8,44,385.0
100|20|0.01,8,45,385.0
100|20|0.01,8,46,385.0
100|20|0.01,8,47,385.0
100|20|0.01,8,48,385.0
100|20|0.01,8,49,385.0
100|20|0.01,8,50,385.0
100|20|0.01,8,51,385.0
100|20|0.01,8,52,385.0
100|20|0.01,8,53,385.0
100|20|0.01,8,54,385.0
100|20|0.01,8,55,385.0
100|20|0.01,8,56,385.0
100|20|0.01,8,57,385.0
100|20|0.01,8,58,385.0
100|20|0.01,8,59,385.0
100|20|0.01,8,60,385.0
100|20|0.01,8,61,385.0
100|20|0.01,8,62,385.0
100|20|0.01,8,63,385.0
100|20|0.01,8,64,385.0
100|20|0.01,8,65,385.0
100|20|0.01,8,66,385.0
100|20|0.01,8,67,385.0
100|20|0.01,8,68,385.0
100|20|0.01,8,69,385.0
100|20|0.01,8,70,385.0
100|20|0.01,8,71,385.0
100|20|0.01,8,72,385.0
100|20|0.01,8,73,385.0
100|20|0.01,8,74,385.0
100|20|0.01,8,75,385.0
100|20|0.01,8,76,385.0
100|20|0.01,8,77,385.0
100|20|0.01,8,78,385.0
100|20|0.01,8,79,385.0
100|20|0.01,8,80,385.0
100|20|0.01,8,81,385.0
100|20|0.01,8,82,385.0
100|20|0.01,8,83,385.0
100|20|0.01,8,84,385.0
100|20|0.01,8,85,385.0
100|20|0.01,8,86,385.0
100|20|0.01,8,87,385.0
100|20|0.01,8,88,385.0
100|20|0.01,8,89,385.0
100|20|0.01,8,90,385.0
100|20|0.01,8,91,385.0
100|20|0.01,8,92,385.0
100|20|0.01,8,93,385.0
100|20|0.01,8,94,385.0
100|20|0.01,8,95,385.0
100|20|0.01,8,96,385.0
100|20|0.01,8,97,385.0
100|20|0.01,8,98,385.0
100|20|0.01,8,99,385.0
100|20|0.01,9,0,584.0
100|20|0.01,9,1,531.0
100|20|0.01,9,2,531.0
100|20|0.01,9,3,497.0
100|20|0.01,9,4,451.0
100|20|0.01,9,5,451.0
100|20|0.01,9,6,451.0
100|20|0.01,9,7,451.0
100|20|0.01,9,8,451.0
100|20|0.01,9,9,451.0
100|20|0.01,9,10,451.0
100|20|0.01,9,11,451.0
100|20|0.01,9,12,451.0
100|20|0.01,9,13,451.0
100|20|0.01,9,14,451.0
100|20|0.01,9,15,451.0
100|20|0.01,9,16,451.0
100|20|0.01,9,17,451.0
100|20|0.01,9,18,451.0
100|20|0.01,9,19,451.0
100|20|0.01,9,20,451.0
100|20|0.01,9,21,451.0
100|20|0.01,9,22,451.0
100|20|0.01,9,23,451.0
100|20|0.01,9,24,451.0
100|20|0.01,9,25,451.0
100|20|0.01,9,26,451.0
100|20|0.01,9,27,451.0
100|20|0.01,9,28,451.0
100|20|0.01,9,29,451.0
100|20|0.01,9,30,451.0
100|20|0.01,9,31,451.0
100|20|0.01,9,32,451.0
100|20|0.01,9,33,451.0
100|20|0.01,9,34,451.0
100|20|0.01,9,35,451.0
100|20|0.01,9,36,451.0
100|20|0.01,9,37,451.0
100|20|0.01,9,38,451.0
100|20|0.01,9,39,451.0
100|20|0.01,9,40,451.0
100|20|0.01,9,41,451.0
100|20|0.01,9,42,451.0
100|20|0.01,9,43,451.0
100|20|0.01,9,44,451.0
100|20|0.01,9,45,451.0
100|20|0.01,9,46,451.0
100|20|0.01,9,47,451.0
100|20|0.01,9,48,451.0
100|20|0.01,9,49,451.0
