n_gen|n_ind|mutate_rate,it,gen,best
100|20|0.06,3,4,27330.0
100|20|0.06,3,5,27330.0
100|20|0.06,3,6,27330.0
100|20|0.06,3,7,27330.0
100|20|0.06,3,8,27330.0
100|20|0.06,3,9,27330.0
100|20|0.06,3,10,27330.0
100|20|0.06,3,11,27330.0
100|20|0.06,3,12,27330.0
100|20|0.06,3,13,27330.0
100|20|0.06,3,14,27330.0
100|20|0.06,3,15,27330.0
100|20|0.06,3,16,27330.0
100|20|0.06,3,17,27330.0
100|20|0.06,3,18,27330.0
100|20|0.06,3,19,27330.0
100|20|0.06,3,20,27330.0
100|20|0.06,3,21,27330.0
100|20|0.06,3,22,27330.0
100|20|0.06,3,23,27330.0
100|20|0.06,3,24,27330.0
100|20|0.06,3,25,27330.0
100|20|0.06,3,26,27330.0
100|20|0.06,3,27,27330.0
100|20|0.06,3,28,27330.0
100|20|0.06,3,29,27330.0
100|20|0.06,3,30,27330.0
100|20|0.06,3,31,27330.0
100|20|0.06,3,32,27330.0
100|20|0.06,3,33,27330.0
100|20|0.06,3,34,27330.0
100|20|0.06,3,35,27330.0
100|20|0.06,3,36,27330.0
100|20|0.06,3,37,27330.0
100|20|0.06,3,38,27330.0
100|20|0.06,3,39,27330.0
100|20|0.06,3,40,27330.0
100|20|0.06,3,41,27330.0
100|20|0.06,3,42,27330.0
100|20|0.06,3,43,27330.0
100|20|0.06,3,44,27330.0
100|20|0.06,3,45,27330.0
100|20|0.06,3,46,27330.0
100|20|0.06,3,47,27330.0
100|20|0.06,3,48,27330.0
100|20|0.06,3,49,27330.0
100|20|0.06,3,50,27330.0
100|20|0.06,3,51,27330.0
100|20|0.06,3,52,27330.0
100|20|0.06,3,53,27330.0
100|20|0.06,3,54,27330.0
100|20|0.06,3,55,27330.0
100|20|0.06,3,56,27330.0
100|20|0.06,3,57,27330.0
100|20|0.06,3,58,27330.0
100|20|0.06,3,59,27330.0
100|20|0.06,3,60,27330.0
100|20|0.06,3,61,27330.0
100|20|0.06,3,62,27330.0
100|20|0.06,3,63,27330.0
100|20|0.06,3,64,27330.0
100|20|0.06,3,65,27330.0
100|20|0.06,3,66,27330.0
100|20|0.06,3,67,27330.0
100|20|0.06,3,68,27330.0
100|20|0.06,3,69,27330.0
100|20|0.06,3,70,27330.0
100|20|0.06,3,71,27330.0
100|20|0.06,3,72,27330.0
100|20|0.06,3,73,27330.0
100|20|0.06,3,74,27330.0
100|20|0.06,3,75,27330.0
100|20|0.06,3,76,27330.0
100|20|0.06,3,77,27330.0
100|20|0.06,3,78,27330.0
100|20|0.06,3,79,27330.0
100|20|0.06,3,80,27330.0
100|20|0.06,3,81,27330.0
100|20|0.06,3,82,27330.0
100|20|0.06,3,83,27330.0
100|20|0.06,3,84,27330.0
100|20|0.06,3,85,27330.0
100|20|0.06,3,86,27330.0
100|20|0.06,3,87,27330.0
100|20|0.06,3,88,27330.0
100|20|0.06,3,89,27330.0
100|20|0.06,3,90,27330.0
100|20|0.06,3,91,27330.0
100|20|0.06,3,92,27330.0
100|20|0.06,3,93,27330.0
100|20|0.06,3,94,27330.0
100|20|0.06,3,95,27330.0
100|20|0.06,3,96,27330.0
100|20|0.06,3,97,27330.0
100|20|0.06,3,98,27330.0
100|20|0.06,3,99,27330.0
100|20|0.06,4,0,27883.0
100|20|0.06,4,1,27883.0
100|20|0.06,4,2,27883.0
100|20|0.06,4,3,27883.0
100|20|0.06,4,4,27883.0
100|20|0.06,4,5,27883.0
100|20|0.06,4,6,27883.0
100|20|0.06,4,7,27883.0
100|20|0.06,4,8,27883.0
100|20|0.06,4,9,27883.0
100|20|0.06,4,10,27883.0
100|20|0.06,4,11,27883.0
100|20|0.06,4,12,27883.0
100|20|0.06,4,13,27883.0
100|20|0.06,4,14,27883.0
100|20|0.06,4,15,27883.0
100|20|0.06,4,16,27883.0
100|20|0.06,4,17,27883.0
100|20|0.06,4,18,27883.0
100|20|0.06,4,19,27883.0
100|20|0.06,4,20,27883.0
100|20|0.06,4,21,27883.0
100|20|0.06,4,22,27883.0
100|20|0.06,4,23,27883.0
100|20|0.06,4,24,27883.0
100|20|0.06,4,25,27883.0
100|20|0.06,4,26,27883.0
100|20|0.06,4,27,27883.0
100|20|0.06,4,28,27883.0
100|20|0.06,4,29,27883.0
100|20|0.06,4,30,27883.0
100|20|0.06,4,31,27883.0
100|20|0.06,4,32,27883.0
100|20|0.06,4,33,27883.0
100|20|0.06,4,34,27883.0
100|20|0.06,4,35,27883.0
100|20|0.06,4,36,27883.0
100|20|0.06,4,37,27883.0
100|20|0.06,4,38,27883.0
100|20|0.06,4,39,27883.0
100|20|0.06,4,40,27883.0
100|20|0.06,4,41,27883.0
100|20|0.06,4,42,27883.0
100|20|0.06,4,43,27883.0
100|20|0.06,4,44,27883.0
100|20|0.06,4,45,27883.0
100|20|0.06,4,46,27883.0
100|20|0.06,4,47,27883.0
100|20|0.06,4,48,27883.0
100|20|0.06,4,49,27883.0
100|20|0.06,4,50,27883.0
100|20|0.06,4,51,27883.0
100|20|0.06,4,52,27883.0
100|20|0.06,4,53,27883.0
100|20|0.06,4,54,27883.0
100|20|0.06,4,55,27883.0
100|20|0.06,4,56,27883.0
100|20|0.06,4,57,27883.0
100|20|0.06,4,58,27883.0
100|20|0.06,4,59,27883.0
100|20|0.06,4,60,27883.0
100|20|0.06,4,61,27883.0
100|20|0.06,4,62,27883.0
100|20|0.06,4,63,27883.0
100|20|0.06,4,64,27883.0
100|20|0.06,4,65,27883.0
100|20|0.06,4,66,27883.0
100|20|0.06,4,67,27883.0
100|20|0.06,4,68,27883.0
100|20|0.06,4,69,27883.0
100|20|0.06,4,70,27883.0
100|20|0.06,4,71,27883.0
100|20|0.06,4,72,27883.0
100|20|0.06,4,73,27883.0
100|20|0.06,4,74,27883.0
100|20|0.06,4,75,26999.0
100|20|0.06,4,76,26999.0
100|20|0.06,4,77,26999.0
100|20|0.06,4,78,26999.0
100|20|0.06,4,79,26999.0
100|20|0.06,4,80,26999.0
100|20|0.06,4,81,26999.0
100|20|0.06,4,82,26999.0
100|20|0.06,4,83,26999.0
100|20|0.06,4,84,26999.0
100|20|0.06,4,85,26999.0
100|20|0.06,4,86,26999.0
100|20|0.06,4,87,26999.0
100|20|0.06,4,88,26999.0
100|20|0.06,4,89,26999.0
100|20|0.06,4,90,26999.0
100|20|0.06,4,91,26999.0
100|20|0.06,4,92,26999.0
100|20|0.06,4,93,26999.0
100|20|0.06,4,94,26999.0
100|20|0.06,4,95,26999.0
100|20|0.06,4,96,26999.0
100|20|0.06,4,97,26999.0
100|20|0.06,4,98,26999.0
100|20|0.06,4,99,26999.0
100|20|0.06,5,0,27801.0
100|20|0.06,5,1,27801.0
100|20|0.06,5,2,27801.0
100|20|0.06,5,3,27801.0
100|20|0.06,5,4,27801.0
100|20|0.06,5,5,27801.0
100|20|0.06,5,6,27801.0
100|20|0.06,5,7,27801.0
100|20|0.06,5,8,27801.0
100|20|0.06,5,9,27801.0
100|20|0.06,5,10,27801.0
100|20|0.06,5,11,27801.0
100|20|0.06,5,12,27801.0
100|20|0.06,5,13,27801.0
100|20|0.06,5,14,27801.0
100|20|0.06,5,15,27801.0
100|20|0.06,5,16,27801.0
100|20|0.06,5,17,27801.0
100|20|0.06,5,18,27801.0
100|20|0.06,5,19,27801.0
100|20|0.06,5,20,27801.0
100|20|0.06,5,21,27801.0
100|20|0.06,5,22,27801.0
100|20|0.06,5,23,27801.0
100|20|0.06,5,24,27801.0
100|20|0.06,5,25,27801.0
100|20|0.06,5,26,27801.0
100|20|0.06,5,27,27801.0
100|20|0.06,5,28,27801.0
100|20|0.06,5,29,27801.0
100|20|0.06,5,30,27801.0
100|20|0.06,5,31,27801.0
100|20|0.06,5,32,27801.0
100|20|0.06,5,33,27801.0
100|20|0.06,5,34,27801.0
100|20|0.06,5,35,27801.0
100|20|0.06,5,36,27801.0
100|20|0.06,5,37,27801.0
100|20|0.06,5,38,27801.0
100|20|0.06,5,39,27801.0
100|20|0.06,5,40,27801.0
100|20|0.06,5,41,27801.0
100|20|0.06,5,42,27801.0
100|20|0.06,5,43,27801.0
100|20|0.06,5,44,27801.0
100|20|0.06,5,45,27801.0
100|20|0.06,5,46,27801.0
100|20|0.06,5,47,27801.0
100|20|0.06,5,48,27801.0
100|20|0.06,5,49,27801.0
100|20|0.06,5,50,27801.0
100|20|0.06,5,51,27801.0
100|20|0.06,5,52,27801.0
100|20|0.06,5,53,27801.0
100|20|0.06,5,54,27801.0
100|20|0.06,5,55,27801.0
100|20|0.06,5,56,27801.0
100|20|0.06,5,57,27801.0
100|20|0.06,5,58,27801.0
100|20|0.06,5,59,27801.0
100|20|0.06,5,60,27801.0
100|20|0.06,5,61,27801.0
100|20|0.06,5,62,27801.0
100|20|0.06,5,63,27801.0
100|20|0.06,5,64,27801.0
100|20|0.06,5,65,27801.0
100|20|0.06,5,66,27801.0
100|20|0.06,5,67,27801.0
100|20|0.06,5,68,27801.0
100|20|0.06,5,69,27801.0
100|20|0.06,5,70,27801.0
100|20|0.06,5,71,27801.0
100|20|0.06,5,72,27801.0
100|20|0.06,5,73,27801.0
100|20|0.06,5,74,27801.0
100|20|0.06,5,75,27801.0
100|20|0.06,5,76,27801.0
100|20|0.06,5,77,27801.0
100|20|0.06,5,78,27801.0
100|20|0.06,5,79,27801.0
100|20|0.06,5,80,27801.0
100|20|0.06,5,81,27801.0
100|20|0.06,5,82,27801.0
100|20|0.06,5,83,27801.0
100|20|0.06,5,84,27801.0
100|20|0.06,5,85,27801.0
100|20|0.06,5,86,27801.0
100|20|0.06,5,87,27801.0
100|20|0.06,5,88,27801.0
100|20|0.06,5,89,27801.0
100|20|0.06,5,90,27801.0
100|20|0.06,5,91,27801.0
100|20|0.06,5,92,27801.0
100|20|0.06,5,93,27801.0
100|20|0.06,5,94,27801.0
100|20|0.06,5,95,27801.0
100|20|0.06,5,96,27801.0
100|20|0.06,5,97,27801.0
100|20|0.06,5,98,27801.0
100|20|0.06,5,99,27801.0
100|20|0.06,6,0,26387.0
100|20|0.06,6,1,26387.0
100|20|0.06,6,2,26387.0
100|20|0.06,6,3,26387.0
100|20|0.06,6,4,26387.0
100|20|0.06,6,5,26387.0
100|20|0.06,6,6,26387.0
100|20|0.06,6,7,26387.0
100|20|0.06,6,8,26387.0
100|20|0.06,6,9,26387.0
100|20|0.06,6,10,26387.0
100|20|0.06,6,11,26387.0
100|20|0.06,6,12,26387.0
100|20|0.06,6,13,26387.0
100|20|0.06,6,14,26387.0
100|20|0.06,6,15,26387.0
100|20|0.06,6,16,26387.0
100|20|0.06,6,17,26387.0
100|20|0.06,6,18,26387.0
100|20|0.06,6,19,26387.0
100|20|0.06,6,20,26387.0
100|20|0.06,6,21,26387.0
100|20|0.06,6,22,26387.0
100|20|0.06,6,23,26387.0
100|20|0.06,6,24,26387.0
100|20|0.06,6,25,26387.0
100|20|0.06,6,26,26387.0
100|20|0.06,6,27,26387.0
100|20|0.06,6,28,26387.0
100|20|0.06,6,29,26387.0
100|20|0.06,6,30,26387.0
100|20|0.06,6,31,26387.0
100|20|0.06,6,32,26387.0
100|20|0.06,6,33,26387.0
100|20|0.06,6,34,26387.0
100|20|0.06,6,35,26387.0
100|20|0.06,6,36,26387.0
100|20|0.06,6,37,26387.0
100|20|0.06,6,38,26387.0
100|20|0.06,6,39,26387.0
100|20|0.06,6,40,26387.0
100|20|0.06,6,41,26314.0
100|20|0.06,6,42,26314.0
100|20|0.06,6,43,26314.0
100|20|0.06,6,44,26314.0
100|20|0.06,6,45,26314.0
100|20|0.06,6,46,26314.0
100|20|0.06,6,47,26314.0
100|20|0.06,6,48,26314.0
100|20|0.06,6,49,26314.0
100|20|0.06,6,50,26314.0
100|20|0.06,6,51,26314.0
100|20|0.06,6,52,26314.0
100|20|0.06,6,53,26314.0
100|20|0.06,6,54,26314.0
100|20|0.06,6,55,26314.0
100|20|0.06,6,56,26314.0
100|20|0.06,6,57,26314.0
100|20|0.06,6,58,26314.0
100|20|0.06,6,59,26314.0
100|20|0.06,6,60,26314.0
100|20|0.06,6,61,26314.0
100|20|0.06,6,62,26314.0
100|20|0.06,6,63,26314.0
100|20|0.06,6,64,26314.0
100|20|0.06,6,65,26314.0
100|20|0.06,6,66,26314.0
100|20|0.06,6,67,26314.0
100|20|0.06,6,68,26314.0
100|20|0.06,6,69,26314.0
100|20|0.06,6,70,26314.0
100|20|0.06,6,71,26314.0
100|20|0.06,6,72,26314.0
100|20|0.06,6,73,26314.0
100|20|0.06,6,74,26314.0
100|20|0.06,6,75,26314.0
100|20|0.06,6,76,26314.0
100|20|0.06,6,77,26314.0
100|20|0.06,6,78,26314.0
100|20|0.06,6,79,26314.0
100|20|0.06,6,80,26314.0
100|20|0.06,6,81,26314.0
100|20|0.06,6,82,26314.0
100|20|0.06,6,83,26314.0
100|20|0.06,6,84,26314.0
100|20|0.06,6,85,26314.0
100|20|0.06,6,86,26314.0
100|20|0.06,6,87,26314.0
100|20|0.06,6,88,26314.0
100|20|0.06,6,89,26314.0
100|20|0.06,6,90,26314.0
100|20|0.06,6,91,26314.0
100|20|0.06,6,92,26314.0
100|20|0.06,6,93,26314.0
100|20|0.06,6,94,26314.0
100|20|0.06,6,95,26314.0
100|20|0.06,6,96,26314.0
100|20|0.06,6,97,26314.0
100|20|0.06,6,98,26314.0
100|20|0.06,6,99,26314.0
100|20|0.06,7,0,27494.0
100|20|0.06,7,1,27494.0
100|20|0.06,7,2,27494.0
100|20|0.06,7,3,27494.0
100|20|0.06,7,4,27494.0
100|20|0.06,7,5,27494.0
100|20|0.06,7,6,27494.0
100|20|0.06,7,7,27494.0
100|20|0.06,7,8,27494.0
100|20|0.06,7,9,27494.0
100|20|0.06,7,10,27494.0
100|20|0.06,7,11,27494.0
100|20|0.06,7,12,27494.0
100|20|0.06,7,13,26994.0
100|20|0.06,7,14,26994.0
100|20|0.06,7,15,26994.0
100|20|0.06,7,16,26994.0
100|20|0.06,7,17,26994.0
100|20|0.06,7,18,26994.0
100|20|0.06,7,19,26994.0
100|20|0.06,7,20,26994.0
100|20|0.06,7,21,26994.0
100|20|0.06,7,22,26994.0
100|20|0.06,7,23,26994.0
100|20|0.06,7,24,26994.0
100|20|0.06,7,25,26994.0
100|20|0.06,7,26,26994.0
100|20|0.06,7,27,26994.0
100|20|0.06,7,28,26994.0
100|20|0.06,7,29,26994.0
100|20|0.06,7,30,26994.0
100|20|0.06,7,31,26994.0
100|20|0.06,7,32,26994.0
100|20|0.06,7,33,26994.0
100|20|0.06,7,34,26994.0
100|20|0.06,7,35,26994.0
100|20|0.06,7,36,26994.0
100|20|0.06,7,37,26994.0
100|20|0.06,7,38,26994.0
100|20|0.06,7,39,26994.0
100|20|0.06,7,40,26994.0
100|20|0.06,7,41,26994.0
100|20|0.06,7,42,26994.0
100|20|0.06,7,43,26994.0
100|20|0.06,7,44,26994.0
100|20|0.06,7,45,26994.0
100|20|0.06,7,46,26994.0
100|20|0.06,7,47,26994.0
100|20|0.06,7,48,26994.0
100|20|0.06,7,49,26994.0
100|20|0.06,7,50,26994.0
100|20|0.06,7,51,26994.0
100|20|0.06,7,52,26994.0
100|20|0.06,7,53,26994.0
100|20|0.06,7,54,26994.0
100|20|0.06,7,55,26994.0
100|20|0.06,7,56,26994.0
100|20|0.06,7,57,26994.0
100|20|0.06,7,58,26994.0
100|20|0.06,7,59,26994.0
100|20|0.06,7,60,26994.0
100|20|0.06,7,61,26994.0
100|20|0.06,7,62,26994.0
100|20|0.06,7,63,26994.0
100|20|0.06,7,64,26994.0
100|20|0.06,7,65,26994.0
100|20|0.06,7,66,26994.0
100|20|0.06,7,67,26994.0
100|20|0.06,7,68,26994.0
100|20|0.06,7,69,26994.0
100|20|0.06,7,70,26994.0
100|20|0.06,7,71,26994.0
100|20|0.06,7,72,26994.0
100|20|0.06,7,73,26994.0
100|20|0.06,7,74,26994.0
100|20|0.06,7,75,26994.0
100|20|0.06,7,76,26994.0
100|20|0.06,7,77,26994.0
100|20|0.06,7,78,26994.0
100|20|0.06,7,79,26994.0
100|20|0.06,7,80,26994.0
100|20|0.06,7,81,26994.0
100|20|0.06,7,82,26994.0
100|20|0.06,7,83,26994.0
100|20|0.06,7,84,26994.0
100|20|0.06,7,85,26994.0
100|20|0.06,7,86,26994.0
100|20|0.06,7,87,26994.0
100|20|0.06,7,88,26994.0
100|20|0.06,7,89,26994.0
100|20|0.06,7,90,26994.0
100|20|0.06,7,91,26994.0
100|20|0.06,7,92,26994.0
100|20|0.06,7,93,26994.0
100|20|0.06,7,94,26994.0
100|20|0.06,7,95,26994.0
100|20|0.06,7,96,26994.0
100|20|0.06,7,97,26994.0
100|20|0.06,7,98,26994.0
100|20|0.06,7,99,26994.0
100|20|0.06,8,0,27206.0
100|20|0.06,8,1,27206.0
100|20|0.06,8,2,27206.0
100|20|0.06,8,3,27206.0
100|20|0.06,8,4,27206.0
100|20|0.06,8,5,27206.0
100|20|0.06,8,6,27206.0
100|20|0.06,8,7,27206.0
100|20|0.06,8,8,27206.0
100|20|0.06,8,9,27206.0
100|20|0.06,8,10,27206.0
100|20|0.06,8,11,27206.0
100|20|0.06,8,12,27206.0
100|20|0.06,8,13,27206.0
100|20|0.06,8,14,27206.0
100|20|0.06,8,15,27206.0
100|20|0.06,8,16,27206.0
100|20|0.06,8,17,27206.0
100|20|0.06,8,18,27206.0
100|20|0.06,8,19,27206.0
100|20|0.06,8,20,27206.0
100|20|0.06,8,21,27206.0
100|20|0.06,8,22,27206.0
100|20|0.06,8,23,27206.0
100|20|0.06,8,24,27206.0
100|20|0.06,8,25,27206.0
100|20|0.06,8,26,27206.0
100|20|0.06,8,27,27206.0
100|20|0.06,8,28,27206.0
100|20|0.06,8,29,27206.0
100|20|0.06,8,30,27206.0
100|20|0.06,8,31,27206.0
100|20|0.06,8,32,27206.0
100|20|0.06,8,33,27206.0
100|20|0.06,8,34,27206.0
100|20|0.06,8,35,27206.0
100|20|0.06,8,36,27206.0
100|20|0.06,8,37,27206.0
100|20|0.06,8,38,27206.0
100|20|0.06,8,39,27206.0
100|20|0.06,8,40,27206.0
100|20|0.06,8,41,27206.0
100|20|0.06,8,42,27206.0
100|20|0.06,8,43,27206.0
100|20|0.06,8,44,27206.0
100|20|0.06,8,45,27206.0
100|20|0.06,8,46,27206.0
100|20|0.06,8,47,27206.0
100|20|0.06,8,48,27206.0
100|20|0.06,8,49,27206.0
100|20|0.06,8,50,27206.0
100|20|0.06,8,51,27206.0
100|20|0.06,8,52,27206.0
100|20|0.06,8,53,27206.0
100|20|0.06,8,54,27206.0
100|20|0.06,8,55,27206.0
100|20|0.06,8,56,27206.0
100|20|0.06,8,57,27206.0
100|20|0.06,8,58,27206.0
100|20|0.06,8,59,27206.0
100|20|0.06,8,60,27206.0
100|20|0.06,8,61,27206.0
100|20|0.06,8,62,27206.0
100|20|0.06,8,63,27206.0
100|20|0.06,8,64,27206.0
100|20|0.06,8,65,27206.0
100|20|0.06,8,66,27206.0
100|20|0.06,8,67,27206.0
100|20|0.06,8,68,27206.0
100|20|0.06,8,69,27206.0
100|20|0.06,8,70,27206.0
100|20|0.06,8,71,27206.0
100|20|0.06,8,72,27206.0
100|20|0.06,8,73,27206.0
100|20|0.06,8,74,27206.0
100|20|0.06,8,75,27206.0
100|20|0.06,8,76,27206.0
100|20|0.06,8,77,27206.0
100|20|0.06,8,78,27206.0
100|20|0.06,8,79,27206.0
100|20|0.06,8,80,27206.0
100|20|0.06,8,81,27206.0
100|20|0.06,8,82,27206.0
100|20|0.06,8,83,27206.0
100|20|0.06,8,84,27206.0
100|20|0.06,8,85,27206.0
100|20|0.06,8,86,27206.0
100|20|0.06,8,87,27206.0
100|20|0.06,8,88,27206.0
100|20|0.06,8,89,27206.0
100|20|0.06,8,90,27206.0
100|20|0.06,8,91,27206.0
100|20|0.06,8,92,27206.0
100|20|0.06,8,93,27206.0
100|20|0.06,8,94,27206.0
100|20|0.06,8,95,27206.0
100|20|0.06,8,96,27206.0
100|20|0.06,8,97,27206.0
100|20|0.06,8,98,27206.0
100|20|0.06,8,99,27206.0
100|20|0.06,9,0,27428.0
100|20|0.06,9,1,27428.0
100|20|0.06,9,2,27428.0
100|20|0.06,9,3,27428.0
100|20|0.06,9,4,27428.0
100|20|0.06,9,5,27428.0
100|20|0.06,9,6,27428.0
100|20|0.06,9,7,27428.0
100|20|0.06,9,8,27428.0
100|20|0.06,9,9,27428.0
100|20|0.06,9,10,27428.0
100|20|0.06,9,11,27428.0
100|20|0.06,9,12,27428.0
100|20|0.06,9,13,27428.0
100|20|0.06,9,14,27428.0
100|20|0.06,9,15,27428.0
100|20|0.06,9,16,27428.0
100|20|0.06,9,17,27428.0
100|20|0.06,9,18,27428.0
100|20|0.06,9,19,27428.0
100|20|0.06,9,20,27428.0
100|20|0.06,9,21,27428.0
100|20|0.06,9,22,27428.0
100|20|0.06,9,23,27428.0
100|20|0.06,9,24,27428.0
100|20|0.06,9,25,27428.0
100|20|0.06,9,26,27428.0
100|20|0.06,9,27,27428.0
100|20|0.06,9,28,27428.0
100|20|0.06,9,29,27428.0
100|20|0.06,9,30,27428.0
100|20|0.06,9,31,27428.0
100|20|0.06,9,32,27428.0
100|20|0.06,9,33,27428.0
100|20|0.06,9,34,27428.0
100|20|0.06,9,35,27428.0
100|20|0.06,9,36,27428.0
100|20|0.06,9,37,27428.0
100|20|0.06,9,38,27428.0
100|20|0.06,9,39,27428.0
100|20|0.06,9,40,27428.0
100|20|0.06,9,41,27428.0
100|20|0.06,9,42,27428.0
100|20|0.06,9,43,27428.0
100|20|0.06,9,44,27428.0
100|20|0.06,9,45,27428.0
100|20|0.06,9,46,27428.0
100|20|0.06,9,47,27428.0
100|20|0.06,9,48,27428.0
100|20|0.06,9,49,27428.0
100|20|0.06,9,50,27428.0
100|20|0.06,9,51,27428.0
100|20|0.06,9,52,27428.0
100|20|0.06,9,53,27428.0
100|20|0.06,9,54,27428.0
100|20|0.06,9,55,27428.0
100|20|0.06,9,56,27428.0
100|20|0.06,9,57,27428.0
100|20|0.06,9,58,27428.0
100|20|0.06,9,59,27428.0
100|20|0.06,9,60,27428.0
100|20|0.06,9,61,27428.0
100|20|0.06,9,62,27428.0
100|20|0.06,9,63,27428.0
100|20|0.06,9,64,27428.0
100|20|0.06,9,65,27428.0
100|20|0.06,9,66,27428.0
100|20|0.06,9,67,27428.0
100|20|0.06,9,68,27428.0
100|20|0.06,9,69,27428.0
100|20|0.06,9,70,27428.0
100|20|0.06,9,71,27428.0
100|20|0.06,9,72,27428.0
100|20|0.06,9,73,27428.0
100|20|0.06,9,74,27428.0
100|20|0.06,9,75,27428.0
100|20|0.06,9,76,27428.0
100|20|0.06,9,77,27428.0
100|20|0.06,9,78,27428.0
100|20|0.06,9,79,27428.0
100|20|0.06,9,80,27428.0
100|20|0.06,9,81,27428.0
100|20|0.06,9,82,27428.0
100|20|0.06,9,83,27428.0
100|20|0.06,9,84,27428.0
100|20|0.06,9,85,27428.0
100|20|0.06,9,86,27428.0
100|20|0.06,9,87,27428.0
100|20|0.06,9,88,27428.0
100|20|0.06,9,89,27428.0
100|20|0.06,9,90,27428.0
100|20|0.06,9,91,27428.0
100|20|0.06,9,92,27428.0
100|20|0.06,9,93,27428.0
100|20|0.06,9,94,27428.0
100|20|0.06,9,95,27428.0
100|20|0.06,9,96,27428.0
100|20|0.06,9,97,27428.0
100|20|0.06,9,98,27428.0
100|20|0.06,9,99,27428.0
100|20|0.07,0,0,27478.0
100|20|0.07,0,1,27478.0
100|20|0.07,0,2,27478.0
100|20|0.07,0,3,27478.0
100|20|0.07,0,4,27478.0
100|20|0.07,0,5,27478.0
100|20|0.07,0,6,27478.0
100|20|0.07,0,7,27478.0
100|20|0.07,0,8,27478.0
100|20|0.07,0,9,27478.0
100|20|0.07,0,10,27478.0
100|20|0.07,0,11,27478.0
100|20|0.07,0,12,27478.0
100|20|0.07,0,13,27478.0
100|20|0.07,0,14,27478.0
100|20|0.07,0,15,27478.0
100|20|0.07,0,16,27478.0
100|20|0.07,0,17,27478.0
100|20|0.07,0,18,27478.0
100|20|0.07,0,19,27478.0
100|20|0.07,0,20,27478.0
100|20|0.07,0,21,27478.0
100|20|0.07,0,22,27478.0
100|20|0.07,0,23,27478.0
100|20|0.07,0,24,27478.0
100|20|0.07,0,25,27478.0
100|20|0.07,0,26,27478.0
100|20|0.07,0,27,27478.0
100|20|0.07,0,28,27478.0
100|20|0.07,0,29,27478.0
100|20|0.07,0,30,27478.0
100|20|0.07,0,31,27478.0
100|20|0.07,0,32,27478.0
100|20|0.07,0,33,27478.0
100|20|0.07,0,34,27478.0
100|20|0.07,0,35,27478.0
100|20|0.07,0,36,27478.0
100|20|0.07,0,37,27478.0
100|20|0.07,0,38,27478.0
100|20|0.07,0,39,27478.0
100|20|0.07,0,40,27478.0
100|20|0.07,0,41,27478.0
100|20|0.07,0,42,27478.0
100|20|0.07,0,43,27478.0
100|20|0.07,0,44,27478.0
100|20|0.07,0,45,27478.0
100|20|0.07,0,46,27478.0
100|20|0.07,0,47,27478.0
100|20|0.07,0,48,27478.0
100|20|0.07,0,49,27478.0
100|20|0.07,0,50,27478.0
100|20|0.07,0,51,27478.0
100|20|0.07,0,52,27478.0
100|20|0.07,0,53,27478.0
100|20|0.07,0,54,27478.0
100|20|0.07,0,55,27478.0
100|20|0.07,0,56,27478.0
100|20|0.07,0,57,27478.0
100|20|0.07,0,58,27478.0
100|20|0.07,0,59,27478.0
100|20|0.07,0,60,27478.0
100|20|0.07,0,61,27478.0
100|20|0.07,0,62,27478.0
100|20|0.07,0,63,27478.0
100|20|0.07,0,64,27478.0
100|20|0.07,0,65,27478.0
100|20|0.07,0,66,27478.0
100|20|0.07,0,67,27478.0
100|20|0.07,0,68,27478.0
100|20|0.07,0,69,27478.0
100|20|0.07,0,70,27478.0
100|20|0.07,0,71,27478.0
100|20|0.07,0,72,27478.0
100|20|0.07,0,73,27478.0
100|20|0.07,0,74,27478.0
100|20|0.07,0,75,27478.0
100|20|0.07,0,76,27478.0
100|20|0.07,0,77,27478.0
100|20|0.07,0,78,27478.0
100|20|0.07,0,79,27478.0
100|20|0.07,0,80,27478.0
100|20|0.07,0,81,27478.0
100|20|0.07,0,82,27478.0
100|20|0.07,0,83,27478.0
100|20|0.07,0,84,27478.0
100|20|0.07,0,85,27478.0
100|20|0.07,0,86,27478.0
100|20|0.07,0,87,27478.0
100|20|0.07,0,88,27478.0
100|20|0.07,0,89,27478.0
100|20|0.07,0,90,27478.0
100|20|0.07,0,91,27478.0
100|20|0.07,0,92,27478.0
100|20|0.07,0,93,27478.0
100|20|0.07,0,94,27478.0
100|20|0.07,0,95,27478.0
100|20|0.07,0,96,27478.0
100|20|0.07,0,97,27478.0
100|20|0.07,0,98,27478.0
100|20|0.07,0,99,27325.0
100|20|0.07,1,0,27213.0
100|20|0.07,1,1,27213.0
100|20|0.07,1,2,27213.0
100|20|0.07,1,3,27213.0
100|20|0.07,1,4,27213.0
100|20|0.07,1,5,27213.0
100|20|0.07,1,6,27213.0
100|20|0.07,1,7,27213.0
100|20|0.07,1,8,27213.0
100|20|0.07,1,9,27213.0
100|20|0.07,1,10,27213.0
100|20|0.07,1,11,27213.0
100|20|0.07,1,12,27213.0
100|20|0.07,1,13,27213.0
100|20|0.07,1,14,27213.0
100|20|0.07,1,15,27213.0
100|20|0.07,1,16,27213.0
100|20|0.07,1,17,27213.0
100|20|0.07,1,18,27213.0
100|20|0.07,1,19,27213.0
100|20|0.07,1,20,27213.0
100|20|0.07,1,21,27213.0
100|20|0.07,1,22,27213.0
100|20|0.07,1,23,27213.0
100|20|0.07,1,24,27213.0
100|20|0.07,1,25,27213.0
