n_gen|n_ind|mutate_rate,it,gen,best
20|20|0.12,7,6,511
20|20|0.12,7,7,486
20|20|0.12,7,8,486
20|20|0.12,7,9,486
20|20|0.12,7,10,486
20|20|0.12,7,11,480
20|20|0.12,7,12,480
20|20|0.12,7,13,473
20|20|0.12,7,14,449
20|20|0.12,7,15,449
20|20|0.12,7,16,449
20|20|0.12,7,17,449
20|20|0.12,7,18,449
20|20|0.12,7,19,449
20|20|0.12,8,0,555
20|20|0.12,8,1,548
20|20|0.12,8,2,548
20|20|0.12,8,3,548
20|20|0.12,8,4,548
20|20|0.12,8,5,540
20|20|0.12,8,6,522
20|20|0.12,8,7,522
20|20|0.12,8,8,467
20|20|0.12,8,9,467
20|20|0.12,8,10,467
20|20|0.12,8,11,467
20|20|0.12,8,12,467
20|20|0.12,8,13,442
20|20|0.12,8,14,434
20|20|0.12,8,15,434
20|20|0.12,8,16,434
20|20|0.12,8,17,428
20|20|0.12,8,18,428
20|20|0.12,8,19,414
20|20|0.12,9,0,558
20|20|0.12,9,1,440
20|20|0.12,9,2,440
20|20|0.12,9,3,440
20|20|0.12,9,4,440
20|20|0.12,9,5,440
20|20|0.12,9,6,440
20|20|0.12,9,7,440
20|20|0.12,9,8,440
20|20|0.12,9,9,440
20|20|0.12,9,10,440
20|20|0.12,9,11,438
20|20|0.12,9,12,434
20|20|0.12,9,13,434
20|20|0.12,9,14,434
20|20|0.12,9,15,434
20|20|0.12,9,16,380
20|20|0.12,9,17,380
20|20|0.12,9,18,380
20|20|0.12,9,19,380
20|20|0.13,0,0,573
20|20|0.13,0,1,528
20|20|0.13,0,2,528
20|20|0.13,0,3,496
20|20|0.13,0,4,459
20|20|0.13,0,5,459
20|20|0.13,0,6,459
20|20|0.13,0,7,454
20|20|0.13,0,8,441
20|20|0.13,0,9,441
20|20|0.13,0,10,441
20|20|0.13,0,11,430
20|20|0.13,0,12,394
20|20|0.13,0,13,394
20|20|0.13,0,14,394
20|20|0.13,0,15,394
20|20|0.13,0,16,394
20|20|0.13,0,17,392
20|20|0.13,0,18,392
20|20|0.13,0,19,392
20|20|0.13,1,0,572
20|20|0.13,1,1,560
20|20|0.13,1,2,551
20|20|0.13,1,3,549
20|20|0.13,1,4,489
20|20|0.13,1,5,481
20|20|0.13,1,6,481
20|20|0.13,1,7,481
20|20|0.13,1,8,481
20|20|0.13,1,9,481
20|20|0.13,1,10,481
20|20|0.13,1,11,454
20|20|0.13,1,12,443
20|20|0.13,1,13,443
20|20|0.13,1,14,433
20|20|0.13,1,15,397
20|20|0.13,1,16,371
20|20|0.13,1,17,371
20|20|0.13,1,18,371
20|20|0.13,1,19,371
20|20|0.13,2,0,570
20|20|0.13,2,1,528
20|20|0.13,2,2,528
20|20|0.13,2,3,528
20|20|0.13,2,4,502
20|20|0.13,2,5,479
20|20|0.13,2,6,468
20|20|0.13,2,7,450
20|20|0.13,2,8,450
20|20|0.13,2,9,450
20|20|0.13,2,10,450
20|20|0.13,2,11,443
20|20|0.13,2,12,443
20|20|0.13,2,13,432
20|20|0.13,2,14,411
20|20|0.13,2,15,377
20|20|0.13,2,16,371
20|20|0.13,2,17,371
20|20|0.13,2,18,371
20|20|0.13,2,19,370
20|20|0.13,3,0,558
20|20|0.13,3,1,507
20|20|0.13,3,2,507
20|20|0.13,3,3,507
20|20|0.13,3,4,507
20|20|0.13,3,5,466
20|20|0.13,3,6,466
20|20|0.13,3,7,466
20|20|0.13,3,8,466
20|20|0.13,3,9,466
20|20|0.13,3,10,466
20|20|0.13,3,11,466
20|20|0.13,3,12,466
20|20|0.13,3,13,456
20|20|0.13,3,14,451
20|20|0.13,3,15,451
20|20|0.13,3,16,451
20|20|0.13,3,17,451
20|20|0.13,3,18,451
20|20|0.13,3,19,451
20|20|0.13,4,0,551
20|20|0.13,4,1,499
20|20|0.13,4,2,489
20|20|0.13,4,3,464
20|20|0.13,4,4,464
20|20|0.13,4,5,464
20|20|0.13,4,6,464
20|20|0.13,4,7,435
20|20|0.13,4,8,435
20|20|0.13,4,9,435
20|20|0.13,4,10,435
20|20|0.13,4,11,435
20|20|0.13,4,12,431
20|20|0.13,4,13,431
20|20|0.13,4,14,426
20|20|0.13,4,15,426
20|20|0.13,4,16,426
20|20|0.13,4,17,426
20|20|0.13,4,18,413
20|20|0.13,4,19,413
20|20|0.13,5,0,532
20|20|0.13,5,1,532
20|20|0.13,5,2,532
20|20|0.13,5,3,532
20|20|0.13,5,4,522
20|20|0.13,5,5,522
20|20|0.13,5,6,521
20|20|0.13,5,7,495
20|20|0.13,5,8,479
20|20|0.13,5,9,470
20|20|0.13,5,10,470
20|20|0.13,5,11,418
20|20|0.13,5,12,418
20|20|0.13,5,13,418
20|20|0.13,5,14,418
20|20|0.13,5,15,418
20|20|0.13,5,16,418
20|20|0.13,5,17,416
20|20|0.13,5,18,410
20|20|0.13,5,19,410
20|20|0.13,6,0,571
20|20|0.13,6,1,571
20|20|0.13,6,2,557
20|20|0.13,6,3,557
20|20|0.13,6,4,518
20|20|0.13,6,5,518
20|20|0.13,6,6,482
20|20|0.13,6,7,482
20|20|0.13,6,8,482
20|20|0.13,6,9,482
20|20|0.13,6,10,480
20|20|0.13,6,11,480
20|20|0.13,6,12,450
20|20|0.13,6,13,418
20|20|0.13,6,14,418
20|20|0.13,6,15,418
20|20|0.13,6,16,418
20|20|0.13,6,17,418
20|20|0.13,6,18,418
20|20|0.13,6,19,418
20|20|0.13,7,0,515
20|20|0.13,7,1,515
20|20|0.13,7,2,488
20|20|0.13,7,3,488
20|20|0.13,7,4,483
20|20|0.13,7,5,478
20|20|0.13,7,6,465
20|20|0.13,7,7,465
20|20|0.13,7,8,465
20|20|0.13,7,9,446
20|20|0.13,7,10,410
20|20|0.13,7,11,410
20|20|0.13,7,12,410
20|20|0.13,7,13,410
20|20|0.13,7,14,410
20|20|0.13,7,15,381
20|20|0.13,7,16,381
20|20|0.13,7,17,350
20|20|0.13,7,18,350
20|20|0.13,7,19,350
20|20|0.13,8,0,575
20|20|0.13,8,1,575
20|20|0.13,8,2,575
20|20|0.13,8,3,575
20|20|0.13,8,4,556
20|20|0.13,8,5,529
20|20|0.13,8,6,529
20|20|0.13,8,7,529
20|20|0.13,8,8,529
20|20|0.13,8,9,507
20|20|0.13,8,10,507
20|20|0.13,8,11,507
20|20|0.13,8,12,496
20|20|0.13,8,13,494
20|20|0.13,8,14,453
20|20|0.13,8,15,453
20|20|0.13,8,16,452
20|20|0.13,8,17,439
20|20|0.13,8,18,439
20|20|0.13,8,19,439
20|20|0.13,9,0,495
20|20|0.13,9,1,495
20|20|0.13,9,2,495
20|20|0.13,9,3,495
20|20|0.13,9,4,495
20|20|0.13,9,5,495
20|20|0.13,9,6,495
20|20|0.13,9,7,495
20|20|0.13,9,8,495
20|20|0.13,9,9,482
20|20|0.13,9,10,482
20|20|0.13,9,11,482
20|20|0.13,9,12,454
20|20|0.13,9,13,454
20|20|0.13,9,14,441
20|20|0.13,9,15,441
20|20|0.13,9,16,441
20|20|0.13,9,17,441
20|20|0.13,9,18,441
20|20|0.13,9,19,433
20|20|0.14,0,0,597
20|20|0.14,0,1,597
20|20|0.14,0,2,543
20|20|0.14,0,3,543
20|20|0.14,0,4,477
20|20|0.14,0,5,477
20|20|0.14,0,6,477
20|20|0.14,0,7,429
20|20|0.14,0,8,429
20|20|0.14,0,9,429
20|20|0.14,0,10,429
20|20|0.14,0,11,429
20|20|0.14,0,12,429
20|20|0.14,0,13,429
20|20|0.14,0,14,429
20|20|0.14,0,15,429
20|20|0.14,0,16,429
20|20|0.14,0,17,429
20|20|0.14,0,18,429
20|20|0.14,0,19,424
20|20|0.14,1,0,567
20|20|0.14,1,1,526
20|20|0.14,1,2,521
20|20|0.14,1,3,440
20|20|0.14,1,4,440
20|20|0.14,1,5,440
20|20|0.14,1,6,440
20|20|0.14,1,7,440
20|20|0.14,1,8,440
20|20|0.14,1,9,435
20|20|0.14,1,10,435
20|20|0.14,1,11,435
20|20|0.14,1,12,413
20|20|0.14,1,13,413
20|20|0.14,1,14,404
20|20|0.14,1,15,388
20|20|0.14,1,16,384
20|20|0.14,1,17,368
20|20|0.14,1,18,337
20|20|0.14,1,19,337
20|20|0.14,2,0,487
20|20|0.14,2,1,487
20|20|0.14,2,2,474
20|20|0.14,2,3,439
20|20|0.14,2,4,439
20|20|0.14,2,5,439
20|20|0.14,2,6,439
20|20|0.14,2,7,413
20|20|0.14,2,8,413
20|20|0.14,2,9,403
20|20|0.14,2,10,403
20|20|0.14,2,11,375
20|20|0.14,2,12,345
20|20|0.14,2,13,345
20|20|0.14,2,14,345
20|20|0.14,2,15,343
20|20|0.14,2,16,343
20|20|0.14,2,17,343
20|20|0.14,2,18,343
20|20|0.14,2,19,343
20|20|0.14,3,0,518
20|20|0.14,3,1,518
20|20|0.14,3,2,505
20|20|0.14,3,3,505
20|20|0.14,3,4,505
20|20|0.14,3,5,505
20|20|0.14,3,6,472
20|20|0.14,3,7,465
20|20|0.14,3,8,460
20|20|0.14,3,9,460
20|20|0.14,3,10,460
20|20|0.14,3,11,460
20|20|0.14,3,12,427
20|20|0.14,3,13,427
20|20|0.14,3,14,427
20|20|0.14,3,15,407
20|20|0.14,3,16,407
20|20|0.14,3,17,407
20|20|0.14,3,18,407
20|20|0.14,3,19,398
20|20|0.14,4,0,572
20|20|0.14,4,1,572
20|20|0.14,4,2,501
20|20|0.14,4,3,483
20|20|0.14,4,4,483
20|20|0.14,4,5,483
20|20|0.14,4,6,483
20|20|0.14,4,7,451
20|20|0.14,4,8,426
20|20|0.14,4,9,426
20|20|0.14,4,10,426
20|20|0.14,4,11,426
20|20|0.14,4,12,426
20|20|0.14,4,13,426
20|20|0.14,4,14,426
20|20|0.14,4,15,426
20|20|0.14,4,16,426
20|20|0.14,4,17,426
20|20|0.14,4,18,426
20|20|0.14,4,19,426
20|20|0.14,5,0,592
20|20|0.14,5,1,540
20|20|0.14,5,2,540
20|20|0.14,5,3,532
20|20|0.14,5,4,532
20|20|0.14,5,5,532
20|20|0.14,5,6,532
20|20|0.14,5,7,490
20|20|0.14,5,8,488
20|20|0.14,5,9,488
20|20|0.14,5,10,444
20|20|0.14,5,11,442
20|20|0.14,5,12,442
20|20|0.14,5,13,442
20|20|0.14,5,14,418
20|20|0.14,5,15,415
20|20|0.14,5,16,415
20|20|0.14,5,17,415
20|20|0.14,5,18,401
20|20|0.14,5,19,401
20|20|0.14,6,0,525
20|20|0.14,6,1,507
20|20|0.14,6,2,507
20|20|0.14,6,3,507
20|20|0.14,6,4,493
20|20|0.14,6,5,493
20|20|0.14,6,6,493
20|20|0.14,6,7,448
20|20|0.14,6,8,448
20|20|0.14,6,9,448
20|20|0.14,6,10,448
20|20|0.14,6,11,444
20|20|0.14,6,12,444
20|20|0.14,6,13,444
20|20|0.14,6,14,406
20|20|0.14,6,15,406
20|20|0.14,6,16,406
20|20|0.14,6,17,406
20|20|0.14,6,18,406
20|20|0.14,6,19,406
20|20|0.14,7,0,565
20|20|0.14,7,1,491
20|20|0.14,7,2,491
20|20|0.14,7,3,491
20|20|0.14,7,4,490
20|20|0.14,7,5,490
20|20|0.14,7,6,474
20|20|0.14,7,7,474
20|20|0.14,7,8,460
20|20|0.14,7,9,452
20|20|0.14,7,10,447
20|20|0.14,7,11,437
20|20|0.14,7,12,437
20|20|0.14,7,13,437
20|20|0.14,7,14,437
20|20|0.14,7,15,430
20|20|0.14,7,16,430
20|20|0.14,7,17,419
20|20|0.14,7,18,415
20|20|0.14,7,19,396
20|20|0.14,8,0,493
20|20|0.14,8,1,484
20|20|0.14,8,2,457
20|20|0.14,8,3,457
20|20|0.14,8,4,449
20|20|0.14,8,5,442
20|20|0.14,8,6,442
20|20|0.14,8,7,442
20|20|0.14,8,8,442
20|20|0.14,8,9,442
20|20|0.14,8,10,442
20|20|0.14,8,11,442
20|20|0.14,8,12,392
20|20|0.14,8,13,392
20|20|0.14,8,14,392
20|20|0.14,8,15,392
20|20|0.14,8,16,392
20|20|0.14,8,17,390
20|20|0.14,8,18,390
20|20|0.14,8,19,390
20|20|0.14,9,0,567
20|20|0.14,9,1,567
20|20|0.14,9,2,567
20|20|0.14,9,3,533
20|20|0.14,9,4,522
20|20|0.14,9,5,483
20|20|0.14,9,6,457
20|20|0.14,9,7,437
20|20|0.14,9,8,437
20|20|0.14,9,9,437
20|20|0.14,9,10,437
20|20|0.14,9,11,437
20|20|0.14,9,12,437
20|20|0.14,9,13,436
20|20|0.14,9,14,436
20|20|0.14,9,15,432
20|20|0.14,9,16,432
20|20|0.14,9,17,432
20|20|0.14,9,18,418
20|20|0.14,9,19,399
20|20|0.15,0,0,523
20|20|0.15,0,1,523
20|20|0.15,0,2,523
20|20|0.15,0,3,523
20|20|0.15,0,4,486
20|20|0.15,0,5,474
20|20|0.15,0,6,474
20|20|0.15,0,7,474
20|20|0.15,0,8,465
20|20|0.15,0,9,462
20|20|0.15,0,10,447
20|20|0.15,0,11,447
20|20|0.15,0,12,447
20|20|0.15,0,13,447
20|20|0.15,0,14,447
20|20|0.15,0,15,447
20|20|0.15,0,16,447
20|20|0.15,0,17,447
20|20|0.15,0,18,447
20|20|0.15,0,19,445
20|20|0.15,1,0,509
20|20|0.15,1,1,509
20|20|0.15,1,2,509
20|20|0.15,1,3,509
20|20|0.15,1,4,489
20|20|0.15,1,5,489
20|20|0.15,1,6,483
20|20|0.15,1,7,474
20|20|0.15,1,8,464
20|20|0.15,1,9,436
20|20|0.15,1,10,436
20|20|0.15,1,11,420
20|20|0.15,1,12,420
20|20|0.15,1,13,420
20|20|0.15,1,14,420
20|20|0.15,1,15,414
20|20|0.15,1,16,414
20|20|0.15,1,17,414
20|20|0.15,1,18,414
20|20|0.15,1,19,414
20|20|0.15,2,0,560
20|20|0.15,2,1,539
20|20|0.15,2,2,539
20|20|0.15,2,3,514
20|20|0.15,2,4,514
20|20|0.15,2,5,472
20|20|0.15,2,6,472
20|20|0.15,2,7,472
20|20|0.15,2,8,472
20|20|0.15,2,9,460
20|20|0.15,2,10,443
20|20|0.15,2,11,443
20|20|0.15,2,12,443
20|20|0.15,2,13,443
20|20|0.15,2,14,443
20|20|0.15,2,15,431
20|20|0.15,2,16,431
20|20|0.15,2,17,431
20|20|0.15,2,18,431
20|20|0.15,2,19,431
20|20|0.15,3,0,527
20|20|0.15,3,1,480
20|20|0.15,3,2,480
20|20|0.15,3,3,480
20|20|0.15,3,4,480
20|20|0.15,3,5,480
20|20|0.15,3,6,480
20|20|0.15,3,7,472
20|20|0.15,3,8,472
20|20|0.15,3,9,470
20|20|0.15,3,10,470
20|20|0.15,3,11,470
20|20|0.15,3,12,445
20|20|0.15,3,13,399
20|20|0.15,3,14,399
20|20|0.15,3,15,399
20|20|0.15,3,16,399
20|20|0.15,3,17,399
20|20|0.15,3,18,399
20|20|0.15,3,19,399
20|20|0.15,4,0,541
20|20|0.15,4,1,507
20|20|0.15,4,2,507
20|20|0.15,4,3,507
20|20|0.15,4,4,507
20|20|0.15,4,5,495
20|20|0.15,4,6,480
20|20|0.15,4,7,473
20|20|0.15,4,8,473
20|20|0.15,4,9,469
20|20|0.15,4,10,469
20|20|0.15,4,11,413
20|20|0.15,4,12,407
20|20|0.15,4,13,397
20|20|0.15,4,14,397
20|20|0.15,4,15,352
20|20|0.15,4,16,352
20|20|0.15,4,17,352
20|20|0.15,4,18,352
20|20|0.15,4,19,347
20|20|0.15,5,0,566
20|20|0.15,5,1,523
20|20|0.15,5,2,498
20|20|0.15,5,3,496
20|20|0.15,5,4,496
20|20|0.15,5,5,496
20|20|0.15,5,6,496
20|20|0.15,5,7,495
20|20|0.15,5,8,493
20|20|0.15,5,9,493
20|20|0.15,5,10,487
20|20|0.15,5,11,447
20|20|0.15,5,12,447
20|20|0.15,5,13,447
20|20|0.15,5,14,440
20|20|0.15,5,15,412
20|20|0.15,5,16,412
20|20|0.15,5,17,412
20|20|0.15,5,18,412
20|20|0.15,5,19,412
20|20|0.15,6,0,533
20|20|0.15,6,1,533
20|20|0.15,6,2,533
20|20|0.15,6,3,533
20|20|0.15,6,4,524
20|20|0.15,6,5,515
20|20|0.15,6,6,486
20|20|0.15,6,7,482
20|20|0.15,6,8,481
20|20|0.15,6,9,451
20|20|0.15,6,10,451
20|20|0.15,6,11,440
20|20|0.15,6,12,440
20|20|0.15,6,13,430
20|20|0.15,6,14,430
20|20|0.15,6,15,407
20|20|0.15,6,16,384
20|20|0.15,6,17,383
20|20|0.15,6,18,383
20|20|0.15,6,19,383
20|20|0.15,7,0,610
20|20|0.15,7,1,566
20|20|0.15,7,2,510
20|20|0.15,7,3,510
20|20|0.15,7,4,505
20|20|0.15,7,5,488
20|20|0.15,7,6,488
20|20|0.15,7,7,488
20|20|0.15,7,8,482
20|20|0.15,7,9,480
20|20|0.15,7,10,480
20|20|0.15,7,11,470
20|20|0.15,7,12,451
20|20|0.15,7,13,451
20|20|0.15,7,14,447
20|20|0.15,7,15,447
20|20|0.15,7,16,447
20|20|0.15,7,17,441
20|20|0.15,7,18,433
20|20|0.15,7,19,411
20|20|0.15,8,0,522
20|20|0.15,8,1,522
20|20|0.15,8,2,481
20|20|0.15,8,3,481
20|20|0.15,8,4,467
20|20|0.15,8,5,443
20|20|0.15,8,6,443
20|20|0.15,8,7,435
20|20|0.15,8,8,426
20|20|0.15,8,9,426
20|20|0.15,8,10,406
20|20|0.15,8,11,406
20|20|0.15,8,12,390
20|20|0.15,8,13,390
20|20|0.15,8,14,390
20|20|0.15,8,15,390
20|20|0.15,8,16,390
20|20|0.15,8,17,390
20|20|0.15,8,18,390
20|20|0.15,8,19,390
20|20|0.15,9,0,587
20|20|0.15,9,1,557
20|20|0.15,9,2,557
20|20|0.15,9,3,557
20|20|0.15,9,4,557
20|20|0.15,9,5,557
20|20|0.15,9,6,537
20|20|0.15,9,7,537
20|20|0.15,9,8,537
20|20|0.15,9,9,526
20|20|0.15,9,10,523
20|20|0.15,9,11,523
20|20|0.15,9,12,514
20|20|0.15,9,13,506
20|20|0.15,9,14,486
20|20|0.15,9,15,486
20|20|0.15,9,16,486
20|20|0.15,9,17,477
20|20|0.15,9,18,462
20|20|0.15,9,19,462
20|20|0.16,0,0,595
20|20|0.16,0,1,591
20|20|0.16,0,2,496
20|20|0.16,0,3,496
20|20|0.16,0,4,496
20|20|0.16,0,5,496
20|20|0.16,0,6,466
20|20|0.16,0,7,466
20|20|0.16,0,8,459
20|20|0.16,0,9,429
20|20|0.16,0,10,429
20|20|0.16,0,11,429
20|20|0.16,0,12,402
20|20|0.16,0,13,402
20|20|0.16,0,14,402
20|20|0.16,0,15,402
20|20|0.16,0,16,402
20|20|0.16,0,17,402
20|20|0.16,0,18,396
20|20|0.16,0,19,374
20|20|0.16,1,0,561
20|20|0.16,1,1,535
20|20|0.16,1,2,535
20|20|0.16,1,3,535
20|20|0.16,1,4,535
20|20|0.16,1,5,522
20|20|0.16,1,6,485
20|20|0.16,1,7,485
20|20|0.16,1,8,482
20|20|0.16,1,9,482
20|20|0.16,1,10,442
20|20|0.16,1,11,437
20|20|0.16,1,12,432
20|20|0.16,1,13,402
20|20|0.16,1,14,402
20|20|0.16,1,15,402
20|20|0.16,1,16,402
20|20|0.16,1,17,402
20|20|0.16,1,18,402
20|20|0.16,1,19,402
20|20|0.16,2,0,531
20|20|0.16,2,1,491
20|20|0.16,2,2,491
20|20|0.16,2,3,491
20|20|0.16,2,4,491
20|20|0.16,2,5,454
20|20|0.16,2,6,454
20|20|0.16,2,7,444
20|20|0.16,2,8,407
20|20|0.16,2,9,398
20|20|0.16,2,10,397
20|20|0.16,2,11,397
20|20|0.16,2,12,397
20|20|0.16,2,13,397
20|20|0.16,2,14,397
20|20|0.16,2,15,397
20|20|0.16,2,16,397
20|20|0.16,2,17,397
20|20|0.16,2,18,397
20|20|0.16,2,19,397
20|20|0.16,3,0,554
20|20|0.16,3,1,539
20|20|0.16,3,2,507
20|20|0.16,3,3,507
20|20|0.16,3,4,481
20|20|0.16,3,5,481
20|20|0.16,3,6,464
20|20|0.16,3,7,413
20|20|0.16,3,8,413
20|20|0.16,3,9,413
20|20|0.16,3,10,413
20|20|0.16,3,11,413
20|20|0.16,3,12,413
20|20|0.16,3,13,413
20|20|0.16,3,14,413
20|20|0.16,3,15,403
20|20|0.16,3,16,403
20|20|0.16,3,17,403
20|20|0.16,3,18,403
20|20|0.16,3,19,403
20|20|0.16,4,0,557
20|20|0.16,4,1,536
20|20|0.16,4,2,533
20|20|0.16,4,3,533
20|20|0.16,4,4,506
20|20|0.16,4,5,506
20|20|0.16,4,6,506
20|20|0.16,4,7,493
20|20|0.16,4,8,493
20|20|0.16,4,9,448
20|20|0.16,4,10,448
20|20|0.16,4,11,448
20|20|0.16,4,12,448
20|20|0.16,4,13,443
20|20|0.16,4,14,443
20|20|0.16,4,15,422
20|20|0.16,4,16,422
20|20|0.16,4,17,422
20|20|0.16,4,18,422
20|20|0.16,4,19,422
20|20|0.16,5,0,540
20|20|0.16,5,1,522
20|20|0.16,5,2,522
20|20|0.16,5,3,518
20|20|0.16,5,4,518
20|20|0.16,5,5,509
20|20|0.16,5,6,477
20|20|0.16,5,7,473
20|20|0.16,5,8,473
20|20|0.16,5,9,473
20|20|0.16,5,10,456
20|20|0.16,5,11,431
20|20|0.16,5,12,431
20|20|0.16,5,13,426
20|20|0.16,5,14,422
20|20|0.16,5,15,414
20|20|0.16,5,16,413
20|20|0.16,5,17,402
20|20|0.16,5,18,402
20|20|0.16,5,19,402
20|20|0.16,6,0,547
20|20|0.16,6,1,547
20|20|0.16,6,2,472
20|20|0.16,6,3,472
20|20|0.16,6,4,472
20|20|0.16,6,5,436
20|20|0.16,6,6,436
20|20|0.16,6,7,436
20|20|0.16,6,8,436
20|20|0.16,6,9,418
20|20|0.16,6,10,418
20|20|0.16,6,11,418
20|20|0.16,6,12,409
20|20|0.16,6,13,381
20|20|0.16,6,14,381
20|20|0.16,6,15,381
20|20|0.16,6,16,375
20|20|0.16,6,17,375
20|20|0.16,6,18,375
20|20|0.16,6,19,375
20|20|0.16,7,0,543
20|20|0.16,7,1,463
20|20|0.16,7,2,463
20|20|0.16,7,3,463
20|20|0.16,7,4,463
20|20|0.16,7,5,463
20|20|0.16,7,6,463
20|20|0.16,7,7,437
20|20|0.16,7,8,437
20|20|0.16,7,9,434
20|20|0.16,7,10,434
20|20|0.16,7,11,434
20|20|0.16,7,12,427
20|20|0.16,7,13,427
20|20|0.16,7,14,427
20|20|0.16,7,15,427
20|20|0.16,7,16,390
20|20|0.16,7,17,390
20|20|0.16,7,18,383
20|20|0.16,7,19,383
20|20|0.16,8,0,554
20|20|0.16,8,1,554
20|20|0.16,8,2,521
20|20|0.16,8,3,521
20|20|0.16,8,4,521
20|20|0.16,8,5,478
20|20|0.16,8,6,423
20|20|0.16,8,7,423
20|20|0.16,8,8,423
20|20|0.16,8,9,423
20|20|0.16,8,10,423
20|20|0.16,8,11,423
20|20|0.16,8,12,423
20|20|0.16,8,13,423
20|20|0.16,8,14,423
20|20|0.16,8,15,423
20|20|0.16,8,16,423
20|20|0.16,8,17,421
20|20|0.16,8,18,416
20|20|0.16,8,19,416
20|20|0.16,9,0,532
20|20|0.16,9,1,532
20|20|0.16,9,2,520
20|20|0.16,9,3,520
20|20|0.16,9,4,460
20|20|0.16,9,5,460
20|20|0.16,9,6,460
20|20|0.16,9,7,449
20|20|0.16,9,8,449
20|20|0.16,9,9,449
20|20|0.16,9,10,449
20|20|0.16,9,11,427
20|20|0.16,9,12,427
20|20|0.16,9,13,427
20|20|0.16,9,14,427
20|20|0.16,9,15,423
20|20|0.16,9,16,423
20|20|0.16,9,17,423
20|20|0.16,9,18,406
20|20|0.16,9,19,372
20|20|0.17,0,0,546
20|20|0.17,0,1,546
20|20|0.17,0,2,546
20|20|0.17,0,3,546
20|20|0.17,0,4,546
20|20|0.17,0,5,546
20|20|0.17,0,6,546
20|20|0.17,0,7,540
20|20|0.17,0,8,461
20|20|0.17,0,9,461
20|20|0.17,0,10,461
20|20|0.17,0,11,461
20|20|0.17,0,12,435
20|20|0.17,0,13,411
20|20|0.17,0,14,411
20|20|0.17,0,15,400
20|20|0.17,0,16,400
20|20|0.17,0,17,400
20|20|0.17,0,18,400
20|20|0.17,0,19,400
20|20|0.17,1,0,581
20|20|0.17,1,1,523
20|20|0.17,1,2,523
20|20|0.17,1,3,523
20|20|0.17,1,4,523
20|20|0.17,1,5,523
20|20|0.17,1,6,497
20|20|0.17,1,7,497
20|20|0.17,1,8,492
20|20|0.17,1,9,487
20|20|0.17,1,10,477
20|20|0.17,1,11,472
20|20|0.17,1,12,466
20|20|0.17,1,13,454
20|20|0.17,1,14,392
20|20|0.17,1,15,392
20|20|0.17,1,16,384
20|20|0.17,1,17,384
20|20|0.17,1,18,384
20|20|0.17,1,19,384
20|20|0.17,2,0,517
20|20|0.17,2,1,517
20|20|0.17,2,2,486
20|20|0.17,2,3,486
20|20|0.17,2,4,486
20|20|0.17,2,5,486
20|20|0.17,2,6,478
20|20|0.17,2,7,478
20|20|0.17,2,8,445
20|20|0.17,2,9,445
20|20|0.17,2,10,445
20|20|0.17,2,11,445
20|20|0.17,2,12,445
20|20|0.17,2,13,445
20|20|0.17,2,14,445
20|20|0.17,2,15,445
20|20|0.17,2,16,413
20|20|0.17,2,17,413
20|20|0.17,2,18,389
20|20|0.17,2,19,373
20|20|0.17,3,0,553
20|20|0.17,3,1,540
20|20|0.17,3,2,516
20|20|0.17,3,3,507
20|20|0.17,3,4,499
20|20|0.17,3,5,499
20|20|0.17,3,6,499
20|20|0.17,3,7,499
20|20|0.17,3,8,447
20|20|0.17,3,9,447
20|20|0.17,3,10,442
20|20|0.17,3,11,442
20|20|0.17,3,12,420
20|20|0.17,3,13,420
20|20|0.17,3,14,420
20|20|0.17,3,15,420
20|20|0.17,3,16,419
20|20|0.17,3,17,419
20|20|0.17,3,18,419
20|20|0.17,3,19,419
20|20|0.17,4,0,552
20|20|0.17,4,1,552
20|20|0.17,4,2,552
20|20|0.17,4,3,509
20|20|0.17,4,4,445
20|20|0.17,4,5,445
20|20|0.17,4,6,445
20|20|0.17,4,7,445
20|20|0.17,4,8,445
20|20|0.17,4,9,445
20|20|0.17,4,10,445
20|20|0.17,4,11,429
20|20|0.17,4,12,429
20|20|0.17,4,13,401
20|20|0.17,4,14,401
20|20|0.17,4,15,401
20|20|0.17,4,16,401
20|20|0.17,4,17,399
20|20|0.17,4,18,399
20|20|0.17,4,19,399
20|20|0.17,5,0,576
20|20|0.17,5,1,576
20|20|0.17,5,2,543
20|20|0.17,5,3,526
20|20|0.17,5,4,526
20|20|0.17,5,5,497
20|20|0.17,5,6,497
20|20|0.17,5,7,472
20|20|0.17,5,8,472
20|20|0.17,5,9,472
20|20|0.17,5,10,456
20|20|0.17,5,11,456
20|20|0.17,5,12,456
20|20|0.17,5,13,456
20|20|0.17,5,14,456
20|20|0.17,5,15,456
20|20|0.17,5,16,425
20|20|0.17,5,17,425
20|20|0.17,5,18,425
20|20|0.17,5,19,420
20|20|0.17,6,0,554
20|20|0.17,6,1,499
20|20|0.17,6,2,499
20|20|0.17,6,3,499
20|20|0.17,6,4,499
20|20|0.17,6,5,494
20|20|0.17,6,6,477
20|20|0.17,6,7,410
20|20|0.17,6,8,403
20|20|0.17,6,9,379
20|20|0.17,6,10,375
20|20|0.17,6,11,375
20|20|0.17,6,12,375
20|20|0.17,6,13,375
20|20|0.17,6,14,375
20|20|0.17,6,15,375
20|20|0.17,6,16,375
20|20|0.17,6,17,372
20|20|0.17,6,18,372
20|20|0.17,6,19,372
20|20|0.17,7,0,488
20|20|0.17,7,1,488
20|20|0.17,7,2,488
20|20|0.17,7,3,448
